drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,-10,102,11,5:10
24,0,Downs,-5,2,7,1:31
10,2,Punt,15,15,8,2:05
20,1,Interception,5,3,5,1:00
6,0,Punt,0,3,4,1:23
18,1,Punt,0,5,7,1:49
25,0,End of Game,0,-1,2,0:21
1,1,Punt,0,4,6,2:10
5,1,Punt,5,9,6,2:42
13,4,Downs,0,42,15,1:40
21,1,Field Goal,10,-5,6,2:32
23,3,Touchdown,0,41,12,4:58
11,1,Punt,14,9,5,2:08
14,0,Punt,0,-5,6,2:09
8,0,Punt,0,1,5,1:40
19,5,Touchdown,0,65,13,4:40
22,2,Field Goal,-5,68,11,3:50
12,2,Touchdown,0,71,8,1:35
16,0,Punt,0,-12,5,1:36
7,5,Touchdown,0,66,9,3:31
3,4,Touchdown,0,76,8,3:35
17,0,Punt,0,8,4,1:13
4,0,Punt,0,8,5,1:18
2,0,Punt,0,-11,4,1:03
15,2,Field Goal,-20,33,11,4:21
