drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Missed FG,0,35,8,0:18
21,1,Downs,0,19,10,2:48
22,2,Field Goal,5,14,7,3:11
1,3,Touchdown,0,75,9,4:05
3,2,Interception,0,21,6,2:56
2,3,Field Goal,0,51,11,4:29
5,3,Field Goal,0,61,12,4:05
4,0,Field Goal,0,1,4,0:56
7,0,Punt,0,-1,5,1:10
6,3,Touchdown,-15,90,11,4:23
9,0,Fumble,-5,-10,6,1:36
8,2,Touchdown,0,50,5,1:49
11,1,End of Half,0,5,5,1:02
10,4,Touchdown,-5,80,11,3:29
13,0,Punt,0,7,4,1:04
12,0,Punt,-10,16,6,1:46
15,3,Field Goal,0,50,8,3:15
14,2,Punt,-5,22,9,4:05
17,6,Touchdown,-4,79,18,7:24
16,5,Field Goal,0,62,15,6:27
19,3,Field Goal,0,50,14,3:14
18,2,Interception,-10,35,8,2:27
