drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,4,6,1:11
21,5,Touchdown,0,75,9,2:36
22,0,End of Game,0,-1,3,0:37
1,0,Punt,0,8,5,2:01
3,0,Fumble,0,-4,2,0:12
2,6,Touchdown,0,71,13,5:54
5,1,Punt,0,1,7,3:14
4,2,Touchdown,0,21,5,1:14
7,2,Punt,0,28,11,4:21
6,4,Field Goal,-5,54,13,4:48
9,1,Punt,0,19,6,2:11
8,2,Touchdown,0,80,7,2:39
11,0,End of Half,0,-1,2,0:13
10,7,Touchdown,0,89,13,3:13
13,0,Missed FG,0,1,4,1:29
12,2,Blocked Punt,-10,48,9,4:05
15,1,Punt,0,24,6,2:12
14,1,Punt,0,20,6,3:13
17,3,Downs,10,41,13,3:50
16,3,Punt,-5,48,12,5:38
19,4,Touchdown,21,59,12,2:12
18,1,Field Goal,0,24,7,2:57
