drive,fds,result,penyds,ydsgained,numplays,postime
21,1,Punt,0,15,9,1:47
10,2,Field Goal,-10,68,11,1:53
20,3,Field Goal,32,57,9,2:50
22,0,Interception,0,0,1,0:05
2,1,Punt,15,12,8,1:55
13,3,Touchdown,0,35,8,3:41
17,1,Field Goal,0,14,6,3:30
8,2,Interception,-10,26,7,3:23
1,6,Touchdown,5,58,12,5:23
4,1,Punt,0,40,6,2:21
14,0,Punt,0,5,5,1:32
12,0,Interception,0,3,2,0:47
6,2,Field Goal,-5,37,8,3:36
16,2,Fumble,0,28,7,2:29
19,1,Punt,0,25,7,1:51
23,0,End of Game,0,-2,3,1:01
7,2,Fumble,0,46,6,2:50
18,1,Punt,0,16,7,3:10
15,1,Punt,15,8,5,2:24
5,0,Punt,0,7,4,1:32
3,4,Punt,-5,51,13,5:28
11,2,Punt,-5,33,11,4:53
9,1,Punt,0,16,6,1:39
