drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Fumble,0,26,1,0:11
21,3,Touchdown,-10,59,9,1:54
22,0,Punt,0,1,5,1:05
23,4,End of Game,-5,61,14,1:48
1,0,Punt,0,0,5,1:23
3,1,Punt,0,24,8,3:19
2,3,Touchdown,10,28,7,2:45
5,2,Punt,10,12,12,4:28
4,0,Punt,0,2,4,1:01
7,5,Field Goal,-5,83,16,6:56
6,1,Punt,0,18,6,2:23
9,0,Punt,0,-5,4,1:19
8,2,Missed FG,0,63,8,3:36
11,0,End of Half,0,0,1,0:03
10,3,Field Goal,0,44,11,2:47
13,0,Punt,-5,8,6,2:28
12,3,Field Goal,0,69,16,5:42
15,0,Punt,-10,-2,6,2:06
14,0,Punt,0,-1,4,1:59
17,0,Punt,0,4,5,1:26
16,2,Field Goal,5,38,8,3:56
19,0,Punt,0,-3,5,1:02
18,2,Field Goal,0,52,11,6:23
