drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,-9,9,5,2:01
25,0,Punt,0,3,4,1:38
26,3,Field Goal,0,77,10,3:54
20,4,Touchdown,-4,70,9,2:02
21,3,Field Goal,20,49,5,0:21
22,2,Punt,0,19,9,3:42
23,0,Punt,0,9,4,1:16
1,4,Touchdown,0,80,12,5:31
3,0,Punt,0,2,5,2:09
2,4,Field Goal,0,71,11,4:41
5,4,Touchdown,13,66,9,3:31
4,5,Touchdown,5,62,14,4:51
7,5,Touchdown,0,85,17,3:57
6,3,Field Goal,5,67,12,4:27
9,2,Interception,0,74,9,3:57
8,0,End of Half,0,7,5,0:53
11,1,Punt,-10,21,8,2:50
10,0,Punt,0,1,4,1:31
13,1,Field Goal,-20,79,9,4:07
12,0,Field Goal,-10,9,5,1:30
15,2,Touchdown,-10,31,5,1:31
14,1,Punt,5,14,8,2:07
17,3,Touchdown,4,20,9,3:09
16,0,Interception,0,-2,4,1:28
19,0,Punt,0,7,8,0:23
18,3,Field Goal,7,60,15,5:04
