drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Punt,0,14,10,0:51
21,4,Touchdown,-4,62,13,2:59
22,1,End of Game,0,12,8,3:17
1,1,Punt,0,35,8,3:07
3,1,Punt,-25,42,11,3:43
2,3,Field Goal,0,65,12,6:34
5,1,Punt,-10,10,7,3:19
4,0,Punt,0,5,5,1:49
7,1,Interception,0,14,4,1:33
6,4,Touchdown,10,70,12,4:46
9,2,End of Half,0,33,7,2:07
8,3,Touchdown,0,45,7,3:02
11,0,Punt,0,9,5,1:38
10,5,Touchdown,0,79,15,7:40
13,0,Punt,0,8,4,0:36
12,0,Punt,0,9,4,1:40
15,3,Field Goal,-5,72,12,3:43
14,1,Punt,-5,39,6,2:20
17,0,Punt,0,-3,4,0:54
16,1,Punt,15,6,6,2:07
19,2,Touchdown,0,86,3,0:35
18,0,Punt,0,5,4,1:40
