drive,fds,result,penyds,ydsgained,numplays,postime
11,1,Punt,0,33,7,2:16
10,0,Punt,0,3,5,1:12
13,1,Interception,0,13,2,0:47
12,0,Punt,0,6,5,1:00
15,3,Touchdown,0,77,9,2:43
14,4,Touchdown,-5,58,11,5:22
17,2,Field Goal,0,54,7,3:56
16,0,Punt,-13,14,7,2:27
19,3,Fumble,18,18,9,3:08
18,4,Touchdown,0,84,10,5:04
20,1,End of Game,0,9,8,2:05
1,1,Punt,-5,21,7,2:05
3,3,Field Goal,0,61,15,7:48
2,3,Field Goal,0,48,10,4:08
5,3,Downs,5,43,9,4:14
4,4,Field Goal,-15,92,16,7:04
7,1,Interception,0,21,5,0:33
6,2,Field Goal,0,59,10,3:41
9,0,End of Half,0,-2,2,0:04
8,0,Missed FG,0,4,6,0:23
