drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Touchdown,0,80,12,3:58
25,5,Touchdown,12,61,15,1:25
26,1,Missed FG,0,15,7,0:32
20,1,Field Goal,0,22,5,1:39
21,1,Punt,-20,29,9,1:16
22,0,Punt,0,9,4,1:54
23,5,Touchdown,-7,85,16,4:05
1,4,Field Goal,0,57,13,4:54
3,0,Punt,0,2,4,1:05
2,0,Punt,0,-1,5,1:46
5,1,Punt,0,25,6,2:29
4,0,Punt,0,2,4,0:51
7,0,Punt,0,2,5,1:57
6,1,Punt,0,16,6,2:10
9,3,Punt,0,46,13,5:11
8,0,Punt,0,8,4,1:21
11,0,Punt,0,7,5,0:45
10,4,Punt,5,50,17,6:46
13,0,End of Half,0,-1,3,0:12
12,1,Field Goal,0,22,7,0:33
15,0,Punt,0,2,5,0:45
14,1,Touchdown,0,1,7,1:27
17,2,Punt,0,41,10,3:10
16,0,Punt,0,3,4,1:28
19,0,Punt,0,1,5,1:34
18,4,Interception,0,70,12,6:47
