drive,fds,result,penyds,ydsgained,numplays,postime
11,3,Field Goal,10,43,14,4:48
10,5,Touchdown,0,80,14,6:02
13,0,Punt,0,6,4,0:53
12,1,Punt,0,19,6,2:33
15,0,Punt,0,4,4,1:01
14,0,Punt,0,-10,5,2:14
17,3,Touchdown,-15,61,10,3:02
16,1,Punt,5,7,6,1:38
19,0,Punt,0,1,8,1:25
18,6,Touchdown,5,81,15,5:18
20,3,Missed FG,0,48,8,1:06
1,2,Touchdown,0,80,6,1:29
3,0,Punt,0,5,5,0:48
2,3,Field Goal,-10,86,14,7:02
5,0,Punt,0,7,6,1:09
4,4,Field Goal,-5,51,12,5:22
7,5,Touchdown,-5,85,13,3:30
6,3,Field Goal,5,27,14,6:18
9,3,Field Goal,22,31,12,1:01
8,2,Field Goal,0,32,12,3:21
