drive,fds,result,penyds,ydsgained,numplays,postime
17,1,Punt,0,4,7,2:26
26,0,End of Game,0,-5,3,1:10
24,2,Field Goal,5,35,8,1:14
16,4,Field Goal,0,60,10,2:40
20,3,Field Goal,0,38,15,5:28
19,0,Punt,0,-7,4,1:09
22,0,Punt,0,9,4,1:45
8,4,Touchdown,0,62,11,2:38
18,0,Punt,0,2,4,1:26
11,6,Touchdown,5,73,14,2:43
23,2,Interception,0,36,5,1:03
2,1,Punt,0,11,6,1:53
14,4,Missed FG,-5,43,11,4:26
7,0,Punt,0,9,4,1:16
9,1,Punt,0,1,7,2:31
25,3,Downs,5,44,12,1:37
4,3,Missed FG,0,60,10,3:23
5,3,Interception,0,43,9,3:16
15,1,Punt,0,9,5,1:20
6,2,Punt,15,28,12,2:38
21,3,Downs,0,68,10,2:58
13,1,Punt,0,10,7,1:18
3,6,Touchdown,2,87,14,4:47
1,0,Punt,0,9,5,1:11
10,3,Fumble,0,51,8,3:21
12,0,End of Half,0,-1,3,0:23
