drive,fds,result,penyds,ydsgained,numplays,postime
11,1,Punt,0,25,8,4:08
10,2,Fumble,0,36,11,1:04
13,2,Punt,0,26,6,2:42
12,2,Punt,0,45,9,4:32
15,0,Punt,0,4,5,1:29
14,3,Field Goal,-5,63,12,4:28
17,2,Punt,-10,40,9,2:43
16,2,Punt,19,3,8,3:27
19,1,Fumble,-5,64,6,1:08
18,3,Punt,10,37,15,4:38
20,1,End of Game,15,-2,4,0:45
1,3,Field Goal,15,39,11,4:22
3,0,Punt,-10,15,5,2:00
2,0,Punt,0,-4,5,1:45
5,0,Punt,0,4,5,1:02
4,6,Field Goal,5,71,19,7:08
7,0,Punt,0,9,4,1:28
6,1,Punt,-10,24,7,3:20
9,3,Field Goal,0,70,10,3:15
8,2,Punt,18,20,11,4:36
