drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,-5,9,10,1:02
21,3,Interception,0,52,11,2:30
22,0,End of Game,0,-2,3,1:00
1,1,Punt,0,31,8,1:36
3,7,Touchdown,-5,104,20,8:24
2,2,Punt,5,35,9,3:24
5,4,Field Goal,5,51,11,3:03
4,6,Touchdown,9,66,18,6:55
7,0,Punt,-10,8,7,1:14
6,2,Punt,0,27,10,3:41
9,0,End of Half,0,-1,2,0:09
8,3,Interception,0,50,13,1:34
11,2,Punt,0,32,8,3:53
10,0,Punt,0,6,5,1:49
13,2,Downs,0,32,10,4:38
12,1,Punt,0,29,7,3:03
15,6,Touchdown,9,72,12,3:45
14,2,Touchdown,0,52,6,1:32
17,2,Touchdown,0,46,5,1:18
16,0,Punt,-10,7,6,1:55
19,7,Touchdown,10,70,16,3:23
18,0,Interception,0,0,2,0:12
