drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1438,1,06:51,,10,2,58,SEA 47,0,ARI,
9,1281,1,10:36,,10,2,27,ARI 27,0,ARI,
9,1245,1,10:36,,10,2,27,ARI 4,0,ARI,PENALTY
9,1327,3,08:51,,5,2,36,ARI 32,0,ARI,
9,1581,1,03:34,,10,2,75,SEA 23,0,ARI,
9,1557,3,04:10,,16,2,73,SEA 40,0,ARI,
9,1373,0,08:06,,0,2,36,,0,,TIMEOUT
9,1602,2,02:55,,8,2,75,SEA 21,0,ARI,
9,1414,3,07:25,,5,2,49,ARI 45,0,ARI,
9,1623,0,02:24,,0,2,75,,0,,TIMEOUT
9,1459,2,06:12,,1,2,62,SEA 38,0,ARI,
9,1351,1,08:11,,10,2,36,ARI 40,0,ARI,
9,1536,2,04:50,,18,2,56,SEA 42,0,ARI,
9,1505,2,04:57,,8,2,54,SEA 32,0,ARI,PENALTY
9,1484,1,05:36,,10,2,64,SEA 34,0,ARI,
9,1302,2,09:32,,6,2,28,ARI 31,0,ARI,
9,1662,4,02:19,,8,2,75,SEA 21,1,ARI,FG
9,1390,2,08:06,,10,2,41,ARI 40,0,ARI,
9,1640,3,02:24,,8,2,75,SEA 21,0,ARI,
24,3289,3,13:28,,12,4,-6,SEA 18,0,SEA,
24,3308,4,13:22,,16,4,-6,SEA 14,0,SEA,PUNT
24,3270,2,14:04,,10,4,-2,SEA 20,0,SEA,
24,3248,1,14:10,,10,4,0,SEA 20,0,SEA,
10,1822,3,01:40,,1,2,9,SEA 35,0,SEA,
10,1851,4,01:32,,1,2,9,SEA 35,0,SEA,PUNT
10,1760,1,02:11,,10,2,7,SEA 26,0,SEA,
10,1681,0,02:15,,0,2,0,ARI 35,0,ARI,KICKOFF
10,1798,2,02:00,,3,2,9,SEA 33,0,SEA,
20,2903,3,03:59,,8,3,-5,SEA 11,0,SEA,
20,2882,2,04:35,,9,3,2,SEA 10,0,SEA,
20,2861,1,05:10,,10,3,1,SEA 9,0,SEA,
20,2933,4,03:42,,15,3,-5,SEA 4,0,SEA,PUNT
6,818,3,02:01,,6,1,39,ARI 49,0,SEA,
6,728,2,04:38,,10,1,8,SEA 21,0,SEA,
6,927,1,15:00,,10,2,68,ARI 11,0,SEA,
6,993,3,13:49,,8,2,70,ARI 9,0,SEA,
6,970,3,14:06,,3,2,70,ARI 4,0,SEA,PENALTY
6,776,1,03:17,,10,1,28,SEA 47,0,SEA,
6,706,1,04:44,,10,1,0,SEA 21,0,SEA,
6,797,2,02:42,,8,1,30,SEA 49,0,SEA,
6,890,1,00:04,,10,1,68,ARI 30,0,SEA,
6,752,3,03:58,,2,1,26,SEA 29,0,SEA,
6,949,2,14:53,,10,2,75,ARI 11,0,SEA,
6,842,1,01:23,,10,1,42,ARI 40,0,SEA,
6,1015,4,13:45,,8,2,70,ARI 9,1,SEA,FG
6,866,2,00:46,,7,1,49,ARI 37,0,SEA,
27,3964,2,04:21,,9,4,45,SEA 45,0,ARI,
27,4031,3,02:20,,6,4,80,SEA 31,1,ARI,TD
27,3939,1,05:04,,10,4,35,SEA 46,0,ARI,
27,3985,1,03:38,,10,4,47,SEA 35,0,ARI,
27,3906,3,05:10,,5,4,35,ARI 49,0,ARI,PENALTY
27,3743,0,07:26,,0,4,0,SEA 35,0,SEA,KICKOFF
27,3762,1,07:26,,10,4,8,ARI 20,0,ARI,
27,3835,3,06:13,,3,4,24,ARI 27,0,ARI,
27,4093,0,02:13,,0,4,80,SEA 2,1,ARI,2PR
27,4006,2,02:58,,8,4,49,SEA 33,0,ARI,
27,3880,2,05:15,,5,4,29,ARI 49,0,ARI,
27,3807,0,06:13,,0,4,7,,0,,TIMEOUT
27,3786,2,06:51,,2,4,7,ARI 28,0,ARI,
27,3859,1,05:46,,10,4,29,ARI 44,0,ARI,
18,2723,3,06:46,,3,3,7,SEA 19,0,SEA,
18,2702,2,07:24,,4,3,7,SEA 18,0,SEA,
18,2745,4,06:39,,3,3,7,SEA 19,0,SEA,PUNT
18,2678,1,07:57,,10,3,6,SEA 12,0,SEA,
28,4107,0,02:13,,0,4,0,ARI 35,0,ARI,KICKOFF
28,4129,1,02:06,,10,4,0,SEA 26,0,SEA,INT
26,3727,0,07:26,,0,4,61,ARI 1,1,SEA,XP
26,3556,1,10:31,,10,4,4,SEA 39,0,SEA,
26,3657,1,08:02,,5,4,50,ARI 5,0,SEA,
26,3633,2,08:33,,7,4,56,ARI 18,0,SEA,
26,3612,1,09:24,,10,4,43,ARI 21,0,SEA,
26,3534,0,10:39,,0,4,0,ARI 35,0,ARI,KICKOFF
26,3680,2,07:32,,11,4,61,ARI 11,1,SEA,TD
26,3577,2,09:55,,6,4,40,SEA 43,0,SEA,FUMBLE
26,3700,0,07:26,,0,4,61,ARI 2,0,SEA,PENALTY
25,3473,2,12:03,,10,4,41,SEA 16,0,ARI,
