drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Downs,0,21,9,1:35
21,0,End of Game,0,5,5,1:29
1,3,Touchdown,15,65,5,1:08
3,5,Touchdown,0,77,9,4:37
2,0,Punt,0,-3,5,2:08
5,1,Punt,0,22,8,3:09
4,7,Touchdown,3,77,14,4:07
7,5,Touchdown,-10,66,10,5:09
6,0,Punt,-5,13,5,2:17
9,0,Interception,0,0,1,0:13
8,0,Punt,0,6,5,1:22
11,6,Touchdown,15,65,11,1:38
10,3,Touchdown,3,20,9,3:32
13,1,Punt,-10,16,9,2:25
12,2,Field Goal,0,66,10,0:40
15,3,Touchdown,0,87,7,3:15
14,0,Punt,-15,19,6,2:15
17,6,Touchdown,0,89,14,6:44
16,2,Punt,15,14,10,3:56
19,4,Touchdown,0,62,12,6:14
18,0,Punt,0,-2,5,2:07
