drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,14,7,2:05
24,4,End of Game,-5,58,17,5:42
10,3,Touchdown,0,91,6,1:50
20,3,Field Goal,0,62,11,3:58
6,3,Field Goal,0,46,11,4:24
18,0,"Fumble, Safety",0,-14,4,0:59
1,0,Fumble,0,-4,3,0:41
5,5,Touchdown,-1,80,19,8:10
13,0,Downs,0,5,5,0:28
21,1,Punt,0,19,7,3:16
23,2,Touchdown,-10,45,7,2:22
11,0,Punt,0,1,7,1:22
14,1,Punt,-10,26,10,3:22
8,1,Touchdown,0,15,3,0:49
19,0,Punt,-5,-3,6,1:58
22,1,Punt,0,15,6,2:48
12,0,Punt,0,9,5,1:10
16,2,Field Goal,0,44,6,1:47
7,1,Fumble,0,23,6,2:48
3,4,Touchdown,0,75,9,3:28
17,0,Punt,0,9,5,2:11
4,0,Punt,0,2,5,1:29
2,0,Field Goal,0,8,4,1:16
15,0,Punt,0,-15,4,1:37
