drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,-2,4,1:04
1,0,Punt,0,7,5,1:27
22,2,Punt,-20,27,8,2:31
12,0,Punt,-5,8,5,1:03
4,1,Punt,0,16,7,2:21
11,0,Punt,0,0,4,1:05
2,2,Punt,0,20,8,3:50
20,5,Touchdown,-13,105,16,6:06
13,0,Punt,-16,23,4,1:32
24,3,Field Goal,-5,53,12,4:15
15,3,Field Goal,2,47,16,2:36
25,0,Fumble,0,-9,4,1:04
10,1,Punt,0,17,7,1:36
18,2,Interception,-5,40,6,2:39
8,2,Punt,10,21,8,2:24
6,3,Touchdown,0,64,6,2:19
19,4,Touchdown,-10,90,10,4:10
28,0,End of Game,0,-3,4,0:40
23,0,Punt,0,-7,4,1:55
14,0,Punt,-5,10,5,1:35
3,0,"Fumble, Safety",0,-4,3,0:50
17,0,Punt,0,-8,5,1:25
7,5,Touchdown,15,62,13,4:15
16,0,End of Half,0,0,2,0:06
27,2,Interception,-10,38,15,2:18
5,0,Punt,0,9,4,1:57
21,3,Touchdown,0,75,9,2:09
26,1,Touchdown,0,11,4,0:48
