drive,fds,result,penyds,ydsgained,numplays,postime
20,3,Interception,15,21,6,1:45
21,2,Field Goal,-5,39,13,3:38
22,1,End of Game,0,23,5,0:57
1,2,Punt,5,33,8,3:29
3,2,Touchdown,4,5,6,1:44
2,1,Interception,-2,12,7,3:03
5,0,Punt,0,-1,4,1:05
4,2,Missed FG,0,65,9,2:42
7,1,Punt,-5,56,9,2:58
6,0,Punt,0,1,4,1:23
9,2,Interception,5,22,7,3:35
8,0,Punt,-5,4,4,1:38
11,3,Field Goal,5,49,12,5:12
10,0,Punt,0,9,4,1:20
13,1,Missed FG,0,14,8,1:03
12,1,Fumble,0,16,5,0:48
15,0,Punt,0,6,4,1:31
14,5,Fumble,-10,89,20,9:47
17,2,Punt,-15,46,9,3:46
16,0,Interception,0,2,3,0:50
19,5,Touchdown,5,75,10,3:47
18,4,Touchdown,-10,101,10,3:59
