drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,-3,4,1:27
20,0,Punt,0,9,4,1:30
21,0,Downs,-10,15,5,1:36
22,0,Field Goal,0,8,8,0:22
23,1,Interception,0,16,4,0:30
1,1,Punt,-5,18,8,3:29
3,0,Punt,-5,12,6,1:40
2,6,Touchdown,-5,86,15,7:14
5,2,Field Goal,0,46,6,3:04
4,2,Missed FG,0,52,10,4:57
7,3,Field Goal,0,50,9,4:36
6,0,Punt,-5,11,6,2:01
9,0,Missed FG,0,7,6,1:02
8,2,Fumble,-5,39,8,1:32
11,0,End of Half,0,0,2,0:03
10,0,Downs,0,9,5,0:22
13,2,Field Goal,0,47,9,3:30
12,5,Field Goal,-15,85,16,6:44
15,1,Touchdown,0,75,4,0:35
14,4,Field Goal,-5,64,14,5:56
17,0,Punt,0,0,4,0:21
16,1,Missed FG,-5,14,8,2:29
19,1,Punt,7,17,7,1:24
18,5,Touchdown,21,55,13,3:36
