drive,fds,result,penyds,ydsgained,numplays,postime
20,5,Field Goal,5,70,15,7:51
21,0,Blocked Punt,0,-19,6,0:39
22,1,Touchdown,0,7,6,0:16
23,2,End of Game,0,25,7,1:23
1,1,Punt,0,9,8,2:45
3,3,Field Goal,-5,49,12,4:06
2,5,Field Goal,5,74,15,8:18
5,5,Touchdown,29,52,8,2:49
4,1,Punt,0,12,7,1:51
7,1,Interception,0,10,6,1:13
6,0,Punt,0,1,5,2:09
9,0,Punt,0,-2,4,1:39
8,0,Downs,0,1,4,0:56
11,0,Interception,0,0,1,0:05
10,0,Punt,0,0,4,2:12
13,0,End of Half,0,-1,3,0:07
12,4,Touchdown,0,49,12,1:50
15,2,Field Goal,17,49,9,3:21
14,0,Punt,0,1,7,2:21
17,1,Punt,0,15,8,4:04
16,5,Touchdown,15,74,13,4:22
19,0,Punt,0,8,4,2:07
18,3,Missed FG,-10,57,11,3:36
