drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,0,75,10,4:11
24,0,Punt,0,-1,5,1:28
10,3,Touchdown,50,8,6,0:31
20,1,Field Goal,0,20,5,2:16
6,5,Touchdown,0,76,12,3:47
18,5,Touchdown,20,53,13,5:27
26,0,End of Game,0,3,2,0:16
25,0,Punt,0,4,5,1:50
1,0,Interception,0,4,4,0:59
5,0,Punt,0,5,5,1:28
13,0,End of Half,0,-1,2,0:10
21,0,Interception,0,0,2,0:08
23,0,Field Goal,0,0,4,2:16
11,0,Interception,0,0,2,0:07
14,6,Touchdown,3,72,19,8:09
8,4,Field Goal,-10,53,14,5:43
19,0,Interception,0,0,3,0:24
22,1,Fumble,0,12,6,2:41
12,2,Interception,0,33,6,1:02
16,0,Punt,0,7,4,1:45
7,3,Touchdown,-5,80,8,3:10
3,0,Punt,0,8,5,1:57
17,0,Punt,0,3,4,1:41
4,5,Touchdown,0,76,12,5:07
2,2,Touchdown,0,43,5,1:48
15,0,Punt,0,7,5,1:39
