drive,fds,result,penyds,ydsgained,numplays,postime
24,3,End of Game,10,29,14,1:24
20,2,Field Goal,42,14,8,2:28
21,2,Field Goal,0,61,8,3:20
22,3,Touchdown,30,45,14,3:50
23,1,Touchdown,0,75,7,0:40
1,2,Field Goal,-5,75,12,4:50
3,3,Touchdown,0,30,7,3:21
2,0,Fumble,0,5,2,0:07
5,1,Punt,-5,14,7,2:04
4,0,Punt,0,2,5,0:53
7,3,Punt,-10,50,15,6:13
6,0,Punt,0,9,4,2:03
9,0,Punt,0,-1,5,1:01
8,1,Punt,0,20,6,2:20
11,2,Punt,0,18,11,1:27
10,5,Touchdown,5,75,15,4:40
13,6,Field Goal,8,64,18,5:12
12,2,Interception,0,22,6,1:01
15,0,Interception,0,9,3,1:15
14,1,Punt,-15,30,10,3:57
17,1,Touchdown,0,75,3,0:12
16,0,Field Goal,-10,16,5,2:14
19,1,Punt,0,18,7,3:13
18,2,Downs,2,71,7,2:15
