drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Interception,0,0,1,0:09
25,0,End of Game,0,-2,4,1:30
20,3,Touchdown,0,74,11,4:50
21,2,Fumble,0,18,5,1:51
22,3,Downs,-10,71,11,1:37
23,0,Punt,0,7,7,0:41
1,4,Field Goal,0,51,15,6:58
3,2,Touchdown,0,17,5,1:37
2,1,Fumble,0,8,4,1:20
5,3,Touchdown,4,56,8,1:56
4,0,Punt,0,1,5,1:08
7,1,Punt,0,16,7,3:06
6,2,Field Goal,0,71,10,3:25
9,3,Touchdown,15,60,10,2:30
8,0,Interception,0,4,3,1:33
11,1,Punt,0,35,6,2:51
10,0,Punt,0,5,6,1:48
13,0,Fumble,0,8,3,0:43
12,0,Punt,0,4,5,1:48
15,3,Field Goal,0,62,11,5:16
14,1,Field Goal,-5,19,7,3:23
17,3,Touchdown,0,69,4,1:30
16,1,Punt,5,2,8,2:18
19,3,Field Goal,0,52,12,4:31
18,0,Punt,0,9,6,1:41
