drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,-5,14,6,2:37
21,5,Interception,0,78,13,6:23
22,3,End of Game,5,36,12,5:13
1,1,Punt,0,19,6,2:19
3,0,Interception,0,0,3,0:49
2,5,Touchdown,-10,98,14,7:19
5,5,Touchdown,15,65,15,6:09
4,0,Field Goal,0,7,4,1:25
7,1,Punt,-5,11,10,2:04
6,5,Touchdown,0,80,15,5:57
9,0,Punt,0,6,5,0:52
8,1,Touchdown,0,8,2,0:07
11,0,Punt,0,9,6,0:31
10,1,Touchdown,0,27,4,0:51
13,2,Missed FG,0,37,5,0:27
12,2,Missed FG,5,24,9,1:10
15,1,Interception,15,7,6,1:22
14,3,Field Goal,0,50,12,5:21
17,0,Punt,0,8,6,1:28
16,1,Field Goal,0,-1,7,3:28
19,1,Punt,10,-8,7,0:59
18,1,Punt,0,11,6,3:09
