drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Missed FG,-15,53,7,2:41
1,1,Punt,-15,45,7,2:26
22,1,Touchdown,0,90,4,0:22
12,0,Punt,0,7,5,0:34
4,1,Punt,15,-1,7,2:59
11,4,Field Goal,-10,78,17,5:19
2,0,Punt,0,-2,4,1:20
20,4,Field Goal,0,68,14,7:37
13,0,End of Half,0,-1,2,0:13
24,0,End of Game,0,-1,2,0:13
15,0,Fumble,0,9,3,0:53
10,2,Field Goal,10,24,7,3:12
18,1,Field Goal,-5,31,8,3:28
8,1,Punt,0,23,6,2:06
6,0,Punt,0,8,4,1:38
19,2,Field Goal,0,61,8,2:36
23,3,Downs,5,66,13,1:45
14,2,Field Goal,0,31,9,3:46
3,2,Touchdown,0,47,7,2:57
17,1,Punt,-21,6,8,2:45
7,3,Punt,0,50,11,4:29
16,2,Touchdown,0,32,5,1:36
5,0,Interception,0,0,1,0:06
21,4,Interception,11,48,12,4:59
