drive,fds,result,penyds,ydsgained,numplays,postime
11,4,Touchdown,5,75,10,3:54
10,1,Punt,0,18,7,2:08
13,3,Field Goal,3,42,10,4:18
12,5,Touchdown,15,60,8,3:08
15,0,Punt,0,-9,6,1:17
14,6,Touchdown,0,75,12,3:54
17,0,Punt,0,-1,5,1:21
16,2,Field Goal,0,34,7,4:00
19,4,End of Game,0,72,12,2:05
18,2,Downs,0,29,8,3:55
1,0,Punt,-10,2,6,1:40
3,4,Field Goal,5,58,15,6:24
2,2,Field Goal,0,44,7,3:06
5,0,Punt,0,4,5,2:26
4,4,Touchdown,0,74,10,3:50
7,0,Punt,0,6,4,1:42
6,1,Punt,0,16,7,2:49
9,1,End of Half,0,18,8,0:34
8,6,Touchdown,-10,101,16,7:29
