drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Downs,0,9,5,0:38
21,0,End of Game,0,-1,2,0:15
1,1,Punt,0,17,8,3:43
3,0,Punt,0,7,5,2:04
2,0,Fumble,0,-14,3,1:20
5,0,Punt,0,3,4,1:09
4,1,Punt,-5,7,6,3:16
7,4,Downs,5,36,19,6:44
6,0,Punt,0,3,4,1:02
9,2,Missed FG,0,33,7,2:50
8,2,Interception,0,27,6,3:33
11,0,Punt,0,-7,7,0:39
10,0,Punt,0,7,4,1:09
13,0,End of Half,0,-1,3,0:23
12,3,Touchdown,0,36,13,2:08
15,4,Touchdown,5,50,13,5:47
14,6,Touchdown,5,76,15,4:29
17,3,Field Goal,-5,62,17,7:41
16,2,Field Goal,-5,72,10,3:33
19,2,Punt,0,28,14,2:18
18,5,Touchdown,0,75,16,5:19
