drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1477,1,04:15,,11,2,4,HOU 2,0,HOU,
9,1561,4,02:58,,3,2,7,HOU 10,0,HOU,PUNT
9,1501,2,03:44,,6,2,7,HOU 7,0,HOU,
9,1522,0,03:02,,0,2,7,,0,,TIMEOUT
9,1539,3,03:02,,3,2,7,HOU 10,0,HOU,
9,1454,1,04:15,,10,2,-1,HOU 3,0,HOU,PENALTY
24,3708,4,03:23,,9,4,1,HOU 11,0,HOU,PUNT
24,3665,2,04:39,,10,4,-3,HOU 10,0,HOU,
24,3684,3,04:00,,13,4,1,HOU 7,0,HOU,
24,3643,1,04:45,,10,4,0,HOU 10,0,HOU,
10,1780,0,00:19,,0,2,40,,0,,TIMEOUT
10,1672,1,01:12,,10,2,29,HOU 22,0,NE,
10,1696,1,00:36,,10,2,30,HOU 12,0,NE,
10,1797,1,00:19,,1,2,41,HOU 1,1,NE,TD
10,1821,0,00:14,,0,2,41,HOU 15,1,NE,XP
10,1648,3,01:20,,4,2,19,HOU 35,0,NE,
10,1734,2,00:28,,9,2,30,HOU 11,0,NE,
10,1607,0,02:00,,0,2,1,,0,,
10,1586,1,02:45,,10,2,1,HOU 41,0,NE,
10,1717,0,00:28,,0,2,30,,0,,TIMEOUT
10,1624,2,02:00,,9,2,6,HOU 40,0,NE,
10,1756,3,00:24,,9,2,40,HOU 11,0,NE,
20,3100,1,13:37,,10,4,-11,HOU 18,0,HOU,FUMBLE
6,824,1,01:14,,10,1,30,NE 40,0,NE,
6,801,2,02:00,,5,1,22,NE 23,0,NE,
6,780,1,02:32,,10,1,5,NE 18,0,NE,
6,995,3,12:58,,8,2,57,HOU 30,0,NE,
6,869,0,,,0,1,35,,0,,
6,845,2,00:33,,2,1,35,NE 48,0,NE,
6,973,2,13:03,,8,2,52,HOU 30,0,NE,
6,952,1,13:45,,10,2,52,HOU 32,0,NE,
6,907,2,14:54,,10,2,42,HOU 47,0,NE,
