drive,fds,result,penyds,ydsgained,numplays,postime
20,5,Downs,5,74,15,7:12
21,0,Punt,-5,7,6,1:21
22,3,Touchdown,0,45,13,1:49
23,0,End of Game,0,-2,4,1:00
1,0,Punt,0,-3,5,1:31
3,3,Missed FG,0,48,10,4:10
2,4,Touchdown,-5,62,11,5:00
5,0,Punt,0,-1,5,1:01
4,2,Touchdown,0,59,5,1:22
7,5,Field Goal,24,59,16,6:30
6,1,Punt,-9,24,8,2:56
9,4,Touchdown,-5,85,12,2:58
8,6,Touchdown,31,49,14,4:21
11,0,Punt,-12,19,5,1:42
10,0,End of Half,0,-1,3,0:11
13,1,Touchdown,0,40,2,0:07
12,0,Interception,0,7,3,1:23
15,2,Touchdown,0,86,4,0:41
14,0,Punt,0,-10,5,1:43
17,7,Touchdown,6,67,14,7:08
16,0,Punt,0,0,5,0:40
19,0,Punt,0,9,4,2:10
18,2,Punt,0,6,10,3:04
