drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Field Goal,0,33,8,1:37
21,2,Touchdown,0,45,4,0:55
22,0,Downs,0,8,6,0:41
23,0,End of Game,0,-3,4,1:50
1,4,Field Goal,5,47,15,5:19
3,3,Field Goal,9,50,11,3:33
2,2,Field Goal,0,37,10,3:27
5,4,Touchdown,0,94,8,2:49
4,1,Punt,0,39,8,2:38
7,0,Punt,0,-5,5,1:54
6,2,Downs,0,35,9,3:45
9,4,Field Goal,0,65,14,4:43
8,1,Punt,0,24,6,1:52
11,4,Punt,10,26,12,5:04
10,1,Punt,0,34,7,2:13
13,0,Punt,0,9,4,2:09
12,0,Punt,0,-5,4,1:15
15,2,Touchdown,6,14,7,1:33
14,4,Touchdown,6,74,9,2:50
17,1,Field Goal,0,23,6,2:23
16,5,Touchdown,-4,84,13,4:36
19,0,Interception,-5,9,6,0:35
18,1,Downs,0,30,7,2:19
