drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,8,4,0:48
24,0,Punt,-10,8,6,1:22
10,3,Touchdown,0,70,6,1:59
20,0,Interception,0,2,3,0:43
30,0,Punt,0,7,5,1:29
6,1,Fumble,-15,12,4,1:09
27,1,Punt,5,13,8,1:56
18,0,Punt,-5,1,6,1:56
28,3,Interception,-12,46,13,6:27
26,3,Field Goal,0,44,9,2:57
31,2,Field Goal,12,38,5,1:39
25,1,Interception,0,21,4,1:02
1,1,Punt,-18,29,11,4:06
5,0,Punt,0,6,5,2:05
13,0,Punt,0,1,5,0:54
34,1,End of Game,15,-16,9,0:57
29,1,Field Goal,0,74,5,1:21
33,1,Interception,0,15,7,1:23
21,0,Interception,5,-6,4,0:54
23,4,Touchdown,15,65,5,1:31
11,0,Interception,-10,0,3,0:35
14,0,Punt,-5,6,5,1:25
8,1,Punt,0,23,6,2:28
19,0,Punt,-5,4,5,1:05
22,1,Punt,0,33,5,1:34
12,2,Touchdown,0,28,5,1:13
16,0,Punt,-10,9,5,1:54
7,2,Touchdown,0,27,4,0:54
3,0,Interception,0,3,4,0:42
32,0,Punt,0,3,6,1:44
17,2,End of Half,0,55,6,1:10
4,1,Field Goal,6,10,6,2:26
2,3,Field Goal,0,64,11,4:43
15,0,Punt,0,-8,4,1:29
