drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,2024,2,11:22,,4,3,0,PIT 19,0,PIT,
9,2067,4,09:50,,1,3,9,PIT 22,0,PIT,PUNT
9,2001,1,12:04,,10,3,6,PIT 13,0,PIT,
9,2043,3,10:37,,10,3,9,PIT 13,0,PIT,
6,1712,2,01:18,,16,2,69,PIT 27,0,KC,
6,1674,0,02:00,,0,2,63,,0,,
6,1600,1,03:07,,10,2,19,KC 35,0,KC,
6,1626,2,03:00,,10,2,52,KC 35,0,KC,
6,1576,2,03:38,,3,2,63,KC 23,0,KC,
6,1736,3,00:33,,4,2,72,PIT 15,0,KC,
6,1789,4,00:27,,1,2,72,PIT 12,0,KC,
6,1533,0,04:18,,0,2,0,PIT 35,0,PIT,KICKOFF
6,1555,1,04:11,,10,2,7,KC 16,0,KC,
6,1691,1,02:00,,10,2,57,PIT 21,0,KC,
6,1650,1,02:34,,10,2,63,PIT 32,0,KC,
14,3578,3,02:30,,10,4,38,PIT 22,0,KC,
14,3458,2,03:48,,10,4,8,50,0,KC,
14,3506,1,03:03,,10,4,28,PIT 34,0,KC,
14,3482,3,03:24,,2,4,16,PIT 42,0,KC,
14,3638,2,01:56,,14,4,34,PIT 16,0,KC,
14,3530,1,02:40,,10,4,34,PIT 22,0,KC,
14,3436,1,04:00,,10,4,0,50,0,KC,
14,3701,4,01:40,,3,4,45,PIT 5,1,KC,FG
14,3660,3,01:53,,14,4,45,PIT 16,0,KC,
14,3684,0,01:40,,0,4,45,,0,,TIMEOUT
14,3621,0,01:56,,0,4,34,,0,,
14,3552,2,02:35,,10,4,38,PIT 22,0,KC,
14,3414,0,04:04,,0,4,34,PIT 20,0,PIT,KICKOFF
14,3602,1,02:04,,10,4,34,PIT 12,0,KC,
7,1833,0,,,0,2,-1,,0,,
7,1812,1,00:20,,10,2,-1,PIT 12,0,PIT,
8,1938,2,13:36,,10,3,17,KC 35,0,KC,
8,1982,4,12:11,,6,3,15,KC 39,0,KC,PUNT
8,1871,1,14:55,,10,3,9,KC 24,0,KC,
8,1849,0,15:00,,0,3,0,PIT 35,0,PIT,KICKOFF
8,1895,2,14:25,,1,3,11,KC 33,0,KC,
8,1916,1,13:42,,10,3,11,KC 35,0,KC,
8,1963,3,12:56,,4,3,15,KC 41,0,KC,
10,2145,1,08:42,,10,3,29,KC 50,0,KC,
10,2196,3,08:02,,4,3,42,PIT 44,0,KC,TIMEOUT
10,2270,1,07:14,,10,3,45,PIT 31,0,KC,
10,2291,2,06:37,,7,3,48,PIT 28,0,KC,FUMBLE
10,2170,2,08:06,,4,3,29,PIT 44,0,KC,
10,2116,2,09:12,,2,3,23,KC 35,0,KC,
10,2092,1,09:37,,10,3,42,KC 27,0,KC,
12,2800,2,13:27,,17,4,23,KC 22,0,KC,
12,2757,3,14:54,,7,4,12,KC 20,0,KC,
12,2920,1,11:13,,10,4,55,PIT 28,0,KC,
12,2672,0,00:34,,0,3,0,PIT 35,0,PIT,KICKOFF
12,2859,1,12:24,,10,4,39,KC 40,0,KC,PENALTY
12,2896,1,11:59,,10,4,55,PIT 44,0,KC,
12,2715,0,,,0,3,3,,0,,
12,2824,3,12:39,,16,4,23,KC 23,0,KC,PENALTY
12,2946,2,11:08,,10,4,58,PIT 28,0,KC,
12,2992,4,10:23,,7,4,58,PIT 25,1,KC,FG
12,2694,1,00:30,,10,3,3,KC 17,0,KC,
12,2731,2,15:00,,7,4,58,KC 20,0,KC,
12,2970,3,10:29,,7,4,58,PIT 25,0,KC,
12,2781,1,14:13,,10,4,5,KC 29,0,KC,
11,2593,2,01:33,,1,3,70,KC 5,0,PIT,
11,2570,1,02:18,,5,3,70,KC 9,0,PIT,
11,2451,1,04:19,,10,3,51,KC 43,0,PIT,
11,2530,0,02:18,,0,3,61,,0,,TIMEOUT
11,2427,2,05:01,,9,3,32,PIT 40,0,PIT,
11,2509,2,03:05,,4,3,61,KC 18,0,PIT,
11,2486,1,03:48,,10,3,57,KC 24,0,PIT,
11,2656,0,00:34,,0,3,75,KC 2,1,PIT,XP
11,2615,3,01:28,,1,3,72,KC 5,0,PIT,
11,2406,1,05:43,,10,3,15,PIT 39,0,PIT,
11,2382,1,06:26,,10,3,14,PIT 25,0,PIT,
11,2636,1,00:39,,3,3,75,KC 3,1,PIT,TD
11,2547,1,02:18,,10,3,66,KC 14,0,PIT,PENALTY
3,677,0,02:06,,0,1,0,KC 35,0,KC,KICKOFF
3,726,2,01:54,,10,1,1,PIT 25,0,PIT,
3,770,3,00:54,,14,1,-4,PIT 21,0,PIT,
3,747,3,01:15,,9,1,-4,PIT 26,0,PIT,PENALTY
3,792,4,00:48,,14,1,-4,PIT 21,0,PIT,PUNT
3,704,1,02:00,,10,1,0,PIT 25,0,PIT,
4,1171,4,09:29,,7,2,44,PIT 7,1,KC,FG
4,1062,4,11:16,,5,2,45,PIT 12,0,KC,
4,947,3,13:19,,8,2,34,PIT 30,0,KC,
4,971,1,12:45,,10,2,34,PIT 17,0,KC,
4,997,0,12:39,,0,2,34,,0,,TIMEOUT
4,1130,2,09:55,,4,2,47,PIT 4,0,KC,
4,1038,3,12:00,,6,2,39,PIT 13,0,KC,
4,926,2,14:02,,9,2,21,PIT 31,0,KC,
4,1014,2,12:39,,10,2,38,PIT 17,0,KC,
4,817,1,00:35,,10,1,19,KC 49,0,KC,
4,905,1,14:42,,10,2,20,PIT 32,0,KC,
4,1092,0,10:31,,0,2,45,,0,,TIMEOUT
4,1109,1,10:31,,6,2,47,PIT 6,0,KC,
4,857,1,15:00,,10,2,20,PIT 32,0,KC,
4,841,0,,,0,1,19,,0,,
4,1152,3,09:52,,4,2,44,PIT 4,0,KC,
2,395,2,08:06,,1,1,28,KC 37,0,KC,
2,345,1,09:10,,10,1,10,KC 18,0,KC,
2,464,3,06:31,,16,1,41,KC 40,0,KC,
2,438,2,06:39,,16,1,22,KC 40,0,KC,
2,613,2,02:59,,10,1,72,PIT 10,0,KC,
2,592,1,03:41,,8,1,72,PIT 8,0,KC,
2,568,2,04:22,,9,1,72,PIT 27,0,KC,
2,499,1,06:16,,10,1,65,PIT 41,0,KC,
2,658,4,02:09,,17,1,65,PIT 17,1,KC,FG
2,547,1,05:01,,10,1,55,PIT 28,0,KC,
2,639,3,02:54,,10,1,65,PIT 10,0,KC,
2,419,1,07:24,,10,1,22,KC 46,0,KC,
2,312,0,09:15,,0,1,0,PIT 35,0,PIT,KICKOFF
2,523,2,05:36,,4,1,65,PIT 35,0,KC,
2,366,1,08:31,,10,1,19,KC 28,0,KC,
1,169,1,11:48,,10,1,65,KC 24,0,PIT,
1,271,3,09:23,,2,1,80,KC 5,0,PIT,
1,58,1,14:54,,10,1,80,PIT 15,0,PIT,
1,103,3,13:31,,4,1,50,PIT 21,0,PIT,
1,148,2,12:25,,1,1,80,KC 26,0,PIT,
1,226,1,10:48,,10,1,78,KC 13,0,PIT,
1,79,2,14:10,,8,1,6,PIT 17,0,PIT,
1,250,2,10:14,,4,1,80,KC 7,0,PIT,
1,127,1,12:56,,10,1,59,KC 35,0,PIT,
1,205,2,11:18,,6,1,72,KC 20,0,PIT,
1,293,4,09:19,,2,1,80,KC 5,1,PIT,FG
1,36,0,15:00,,0,1,0,KC 35,0,KC,KICKOFF
5,1275,1,08:26,,10,2,32,KC 48,0,PIT,
5,1441,2,04:29,,1,2,79,KC 1,0,PIT,
5,1298,2,08:20,,10,2,35,KC 48,0,PIT,
5,1517,0,04:18,,0,2,80,KC 2,1,PIT,XP
5,1209,1,09:25,,10,2,32,PIT 20,0,PIT,
5,1417,1,05:12,,6,2,80,KC 6,0,PIT,
5,1319,3,07:39,,7,2,48,KC 45,0,PIT,
5,1348,1,07:07,,10,2,57,KC 32,0,PIT,
5,1498,1,04:22,,1,2,80,KC 1,1,PIT,TD
5,1246,1,09:01,,10,2,15,PIT 37,0,PIT,
5,1465,3,04:25,,1,2,79,KC 1,0,PIT,PENALTY
5,1393,1,05:54,,10,2,74,KC 20,0,PIT,
5,1190,0,09:25,,0,2,0,KC 35,0,KC,KICKOFF
5,1372,2,06:39,,1,2,60,KC 23,0,PIT,
13,3187,1,06:39,,10,4,54,KC 24,0,PIT,
13,3143,3,06:44,,3,4,51,KC 48,0,PIT,PENALTY
13,3099,1,08:11,,10,4,20,PIT 45,0,PIT,
13,3208,2,05:57,,7,4,54,KC 21,0,PIT,
13,3291,2,04:21,,7,4,67,KC 8,0,PIT,
13,3341,0,04:09,,0,4,70,,0,,TIMEOUT
13,3313,3,04:15,,7,4,70,KC 8,0,PIT,
13,3253,1,04:28,,10,4,67,KC 11,0,PIT,
13,3274,0,04:21,,0,4,67,,0,,TIMEOUT
13,3011,0,10:18,,0,4,0,KC 35,0,KC,KICKOFF
13,3358,4,04:09,,4,4,70,KC 5,1,PIT,FG
13,3033,1,10:13,,10,4,3,PIT 25,0,PIT,
13,3075,3,08:54,,4,4,27,PIT 31,0,PIT,
13,3120,2,07:24,,10,4,27,PIT 45,0,PIT,
13,3229,3,05:13,,7,4,64,KC 21,0,PIT,
13,3054,2,09:36,,7,4,6,PIT 28,0,PIT,
15,3802,3,00:32,,12,4,-3,KC 48,0,PIT,
15,3823,0,,,0,4,-3,,0,,
15,3760,1,01:36,,10,4,-1,KC 46,0,PIT,
15,3781,2,00:57,,11,4,-2,KC 47,0,PIT,
15,3738,0,01:37,,0,4,0,KC 35,0,KC,KICKOFF
