drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
24,4573,0,00:00,END GAME,0,4,-2,,0,,
24,4552,2,00:35,(:35) A.Dalton kneels to CIN 26 for -1 yards.,11,4,-2,CIN 27,0,CIN,
24,4531,1,00:55,(:55) A.Dalton kneels to CIN 27 for -1 yards.,10,4,-1,CIN 28,0,CIN,
20,3775,1,09:53,"(9:53) (No Huddle, Shotgun) G.Bernard left guard to CIN 37 for 1 yard (D.Tyson; C.Upshaw).",10,4,17,CIN 36,0,CIN,
20,3820,3,08:44,"(8:44) (No Huddle, Shotgun) A.Dalton pass incomplete short left to G.Bernard.",4,4,22,CIN 42,0,CIN,
20,3796,2,09:22,"(9:22) (No Huddle, Shotgun) A.Dalton pass short middle to G.Bernard to CIN 42 for 5 yards (A.Jackson).",9,4,22,CIN 37,0,CIN,
20,3754,1,10:28,(10:28) (Shotgun) G.Bernard left guard to CIN 36 for 16 yards (C.Upshaw).,10,4,16,CIN 20,0,CIN,
20,3842,4,08:40,"(8:40) (Punt formation) K.Huber punts 45 yards to BAL 13, Center-C.Harris. J.Jones MUFFS catch, and recovers at BAL 8. J.Jones to BAL 8 for no gain (D.Kirkpatrick).",4,4,22,CIN 42,0,CIN,FUMBLE
20,3739,0,10:28,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",0,4,0,BAL 35,0,BAL,KICKOFF
21,3959,1,06:59,"(6:59) J.Forsett right tackle to BAL 32 for 8 yards. PENALTY on BAL-E.Monroe, Offensive Holding, 10 yards, enforced at BAL 24 - No Play.",10,4,6,BAL 24,0,BAL,PENALTY
21,3907,2,07:59,(7:59) J.Flacco pass short right to S.Smith to BAL 14 for 3 yards (E.Lamur; R.Maualuga). No. 59 - Lamur (CIN) injured on play.,7,4,6,BAL 11,0,BAL,
21,3883,1,08:29,(8:29) J.Flacco pass short middle to J.Forsett to BAL 11 for 3 yards (E.Lamur).,10,4,3,BAL 8,0,BAL,
21,3935,3,07:32,(7:32) (Shotgun) J.Flacco pass short right to T.Smith to BAL 24 for 10 yards (T.Newman).,4,4,16,BAL 14,0,BAL,
21,4013,2,06:41,(6:41) (Shotgun) J.Flacco pass short left to D.Pitta to BAL 20 for 6 yards (E.Lamur).,20,4,12,BAL 14,0,BAL,
21,4061,0,05:46,TWO-POINT CONVERSION ATTEMPT. J.Forsett rushes right guard. ATTEMPT FAILS. Forsett stopped at one-yard line by Thompson.,0,4,92,CIN 2,0,BAL,2PRF
21,4037,3,06:01,"(6:01) (Shotgun) J.Flacco pass deep left to S.Smith for 80 yards, TOUCHDOWN. Flacco scrambles to left and completes pass to Smith at C34 who runs it into end zone.",14,4,92,BAL 20,1,BAL,TD
21,3991,1,06:44,(6:44) (Shotgun) J.Flacco pass incomplete short right to J.Jones (M.Hunt).,20,4,6,BAL 14,0,BAL,
22,4144,0,04:58,TWO-POINT CONVERSION ATTEMPT. A.Dalton pass to M.Sanu is complete. ATTEMPT SUCCEEDS.,0,4,80,BAL 2,1,CIN,2PS
22,4115,2,05:10,"(5:10) (No Huddle, Shotgun) A.Dalton pass deep right to A.Green for 77 yards, TOUCHDOWN. A.J. Green catches ball on deflection to himself at B25 and scores.",7,4,80,CIN 23,1,CIN,TD
22,4079,0,05:46,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",0,4,0,BAL 35,0,BAL,KICKOFF
22,4094,1,05:46,(5:46) (Shotgun) G.Bernard left guard to CIN 23 for 3 yards (D.Smith).,10,4,3,CIN 20,0,CIN,
23,4271,1,03:10,(3:10) (Shotgun) J.Flacco pass short middle to J.Forsett to CIN 43 for 5 yards (E.Lamur; V.Rey).,10,4,45,CIN 48,0,BAL,
23,4360,2,02:00,(2:00) (Shotgun) J.Flacco pass incomplete short middle to J.Jones.,2,4,61,CIN 27,0,BAL,
23,4295,2,02:38,"(2:38) (No Huddle, Shotgun) J.Flacco pass short right to K.Aiken to CIN 35 for 8 yards (T.Newman).",5,4,53,CIN 43,0,BAL,
23,4247,2,03:41,(3:41) (Shotgun) J.Flacco pass short middle to T.Smith to CIN 48 for 25 yards (G.Iloka).,10,4,40,BAL 27,0,BAL,
23,4158,0,04:58,M.Nugent kicks 74 yards from CIN 35 to BAL -9. J.Jones to BAL 12 for 21 yards (M.Hunt).,0,4,0,CIN 35,0,CIN,KICKOFF
23,4495,0,01:00,Timeout #3 by BAL at 01:00.,0,4,67,,0,,TIMEOUT
23,4411,1,01:51,(1:51) (Shotgun) J.Flacco pass short left to J.Forsett to CIN 26 for -4 yards (R.Nelson).,10,4,62,CIN 22,0,BAL,
23,4435,2,01:16,(1:16) (Shotgun) J.Flacco pass short middle to D.Pitta to CIN 16 for 10 yards (E.Lamur; V.Rey).,14,4,72,CIN 26,0,BAL,
23,4512,4,01:00,(1:00) (Shotgun) J.Flacco sacked at CIN 28 for -7 yards (sack split by W.Gilberry and R.Nelson).,9,4,60,CIN 21,0,BAL,
23,4382,3,01:55,(1:55) (Shotgun) J.Flacco pass short left to J.Jones pushed ob at CIN 22 for 5 yards (A.Jones).,2,4,66,CIN 27,0,BAL,
23,4319,1,02:12,"(2:12) (No Huddle, Shotgun) J.Flacco pass short right to K.Aiken to CIN 27 for 8 yards (T.Newman).",10,4,61,CIN 35,0,BAL,
23,4180,1,04:51,(4:51) (Shotgun) J.Flacco pass short left to D.Pitta to BAL 20 for 8 yards (V.Rey).,10,4,8,BAL 12,0,BAL,
23,4225,1,03:44,"(3:44) (No Huddle, Shotgun) J.Flacco pass incomplete short right to T.Smith.",10,4,15,BAL 27,0,BAL,
23,4459,0,01:09,Timeout #2 by BAL at 01:09.,0,4,72,,0,,TIMEOUT
23,4343,0,02:00,Two-Minute Warning,0,4,61,,0,,
23,4204,2,04:14,(4:14) J.Forsett right guard to BAL 27 for 7 yards (W.Gilberry).,2,4,15,BAL 20,0,BAL,
23,4476,3,01:09,(1:09) (Shotgun) J.Flacco sacked at CIN 21 for -5 yards (W.Gilberry).,4,4,67,CIN 16,0,BAL,
1,146,3,13:16,"(13:16) (No Huddle, Shotgun) A.Dalton pass incomplete short middle to M.Sanu. PENALTY on CIN-J.Gresham, False Start, 5 yards, enforced at CIN 39 - No Play.",6,1,14,CIN 39,0,CIN,PENALTY
1,203,1,12:45,"(12:45) (No Huddle, Shotgun) A.Dalton pass short right to G.Bernard pushed ob at BAL 46 for 4 yards (D.Smith).",10,1,34,CIN 50,0,CIN,
1,346,4,10:30,"(10:30) (Field Goal formation) M.Nugent 49 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",2,1,49,BAL 31,1,CIN,FG
1,55,1,15:00,(15:00) A.Dalton pass short middle to A.Green to CIN 29 for 9 yards (C.Brown).,10,1,9,CIN 20,0,CIN,
1,36,0,15:00,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",0,1,0,BAL 35,0,BAL,KICKOFF
1,322,3,11:07,"(11:07) (No Huddle, Shotgun) A.Dalton pass short left to T.Eifert to BAL 31 for 3 yards (J.Smith).",5,1,49,BAL 34,0,CIN,
1,300,2,11:12,(11:12) (Shotgun) A.Dalton pass incomplete short right to G.Bernard.,5,1,46,BAL 34,0,CIN,
