drive,fds,result,penyds,ydsgained,numplays,postime
11,1,Touchdown,0,54,4,0:55
10,3,Downs,-30,64,17,6:25
13,1,Punt,-5,23,7,1:34
12,4,Touchdown,0,80,10,4:48
15,4,Touchdown,-5,55,11,4:40
14,0,Punt,0,6,5,1:37
17,0,Punt,-13,2,5,1:09
16,4,Field Goal,0,68,10,4:09
19,2,Interception,15,20,5,0:43
18,4,Touchdown,0,39,11,2:47
20,0,End of Game,0,-3,5,1:13
1,1,Touchdown,0,80,5,0:52
3,1,Punt,0,19,8,2:46
2,3,Touchdown,5,75,12,4:30
5,0,Punt,0,4,4,0:59
4,0,Punt,0,2,4,1:41
7,4,Touchdown,5,71,15,4:27
6,5,Touchdown,10,75,18,7:20
9,3,Missed FG,-20,68,16,4:53
8,1,Punt,0,17,8,2:32
