drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Field Goal,-10,47,13,3:01
21,5,Downs,0,70,17,1:55
1,1,Punt,0,19,8,3:15
3,7,Touchdown,5,89,15,6:19
2,3,Punt,15,34,12,4:07
5,5,Downs,0,79,12,5:58
4,0,Punt,0,6,5,1:19
7,0,Punt,0,9,5,2:08
6,0,Safety,0,-1,1,0:05
9,1,End of Half,-5,18,7,1:45
8,5,Field Goal,0,67,18,5:04
11,2,Touchdown,0,22,7,2:58
10,0,Interception,0,0,2,0:14
13,1,Interception,0,19,6,2:57
12,0,Punt,0,9,5,1:32
15,5,Field Goal,15,60,12,4:26
14,0,Punt,0,3,5,1:05
17,0,Punt,0,6,5,0:49
16,5,Field Goal,5,66,21,8:00
19,0,Punt,0,-3,4,1:19
18,0,Punt,0,1,4,1:44
