drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,0,2,0:01
20,2,Field Goal,0,40,11,4:18
21,2,Missed FG,0,46,9,2:36
22,2,Field Goal,-10,47,15,5:21
23,4,Touchdown,0,80,8,1:06
1,1,Punt,0,18,7,3:07
3,0,Blocked Punt,0,9,4,1:55
2,1,Punt,0,22,7,3:24
5,2,Punt,-10,39,10,4:06
4,1,Touchdown,0,4,2,0:07
7,5,Touchdown,27,41,9,3:14
6,2,Punt,-10,34,9,2:32
9,3,Field Goal,0,47,12,6:30
8,2,Fumble,0,35,6,2:05
11,3,Field Goal,-5,45,10,1:40
10,0,Punt,0,-4,6,1:12
13,3,Touchdown,0,78,8,3:36
12,0,End of Half,0,-1,3,0:08
15,3,Interception,0,74,10,4:31
14,0,Punt,0,9,5,2:10
17,0,Fumble,0,0,1,0:07
16,0,Punt,0,9,4,2:01
19,1,Punt,0,11,6,1:33
18,3,Touchdown,0,23,7,2:40
