drive,fds,result,penyds,ydsgained,numplays,postime
20,0,Punt,0,-1,5,1:52
21,3,Punt,0,50,12,6:32
22,3,Interception,0,39,5,2:19
23,1,End of Game,0,36,6,2:26
1,5,Fumble,-5,84,17,8:12
3,5,Touchdown,0,58,11,4:38
2,0,Punt,0,8,4,1:50
5,0,Punt,-10,-1,6,2:30
4,2,Punt,-5,37,10,2:11
7,0,Punt,0,-1,5,1:37
6,3,Touchdown,0,46,9,3:56
9,0,Punt,-15,3,4,1:35
8,0,Punt,0,-2,4,1:27
11,1,Punt,-5,22,7,0:52
10,0,Punt,0,0,5,0:29
13,1,Punt,0,13,6,1:59
12,0,End of Half,0,-8,2,0:43
15,6,Touchdown,0,72,13,5:52
14,0,Punt,5,4,5,1:33
17,0,Punt,5,2,5,1:07
16,0,Punt,0,5,5,1:45
19,2,Touchdown,0,53,8,2:15
18,0,Punt,0,-2,5,2:20
