drive,fds,result,penyds,ydsgained,numplays,postime
20,6,Touchdown,0,80,15,2:46
21,0,End of Game,0,-1,4,1:03
1,4,Touchdown,0,80,14,5:37
3,4,Field Goal,-15,81,17,7:27
2,5,Interception,15,71,10,4:23
5,2,Field Goal,0,27,8,3:46
4,2,Missed FG,37,6,7,1:47
7,2,Punt,0,33,11,4:00
6,2,Touchdown,0,80,4,0:37
9,1,Field Goal,0,27,6,0:42
8,0,Punt,0,8,6,1:19
11,0,Interception,0,5,3,0:50
10,0,End of Half,0,-1,3,0:22
13,0,Punt,0,1,5,2:05
12,2,Field Goal,0,40,10,4:00
15,4,Field Goal,5,59,14,7:04
14,0,Punt,0,1,4,1:05
17,2,Interception,0,33,6,2:38
16,3,Field Goal,0,71,11,4:50
19,3,Touchdown,2,14,6,1:25
18,2,Interception,-10,24,6,2:14
