drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
24,4138,1,14:53,"(14:53) M.Glennon pass short right to A.Seferian-Jenkins to TB 27 for 10 yards (A.Barr). FUMBLES (A.Barr), RECOVERED by MIN-A.Barr at TB 27. A.Barr for 27 yards, TOUCHDOWN. The Replay Official challenged the fumble ruling, and the play was Upheld. The ruling on the field was confirmed.",10,5,10,TB 17,1,TB,TD
24,4094,0,15:00,"B.Walsh kicks 73 yards from MIN 35 to TB -8. T.Holliday pushed ob at TB 17 for 25 yards (S.Prater). Penalty on TB-B.McDougald, Offensive Holding, offsetting, enforced at TB 17. Penalty on MIN, Horse Collar Tackle, offsetting.",0,5,0,MIN 35,0,MIN,KICKOFF
20,3230,2,10:04,(10:04) M.Glennon pass short middle to B.Rainey to MIN 29 for 11 yards (A.Barr).,10,4,51,MIN 40,0,TB,
20,3254,1,09:23,(9:23) B.Rainey left guard to MIN 25 for 4 yards (L.Joseph).,10,4,55,MIN 29,0,TB,
20,3209,1,10:40,"(10:40) B.Rainey right guard to MIN 40 for no gain (C.Wootton, L.Joseph).",10,4,40,MIN 40,0,TB,
20,3318,4,07:25,"(7:25) (Field Goal formation) P.Murray 45 yard field goal is GOOD, Center-A.DePaola, Holder-M.Koenen.",8,4,53,MIN 27,1,TB,FG
20,3275,2,08:48,(8:48) M.Glennon sacked at MIN 27 for -2 yards (B.Robison).,6,4,53,MIN 25,0,TB,
20,3294,3,08:09,(8:09) (Shotgun) M.Glennon pass short left to B.Rainey to MIN 27 for no gain (C.Greenway).,8,4,53,MIN 27,0,TB,
20,3174,1,11:03,"(11:03) M.Glennon pass deep right to M.Evans pushed ob at MIN 40 for 40 yards (J.Robinson). Penalty on MIN-L.Joseph, Illegal Use of Hands, declined.",10,4,40,TB 20,0,TB,
21,3359,1,07:13,(7:13) (Shotgun) T.Bridgewater pass short middle to M.Asiata to MIN 28 for 5 yards (L.David; D.Lansanah).,10,4,5,MIN 23,0,MIN,
21,3426,4,05:55,"(5:55) (Punt formation) J.Locke punts 59 yards to TB 12, Center-C.Loeffler. T.Holliday to TB 29 for 17 yards (M.Mauti).",4,4,6,MIN 29,0,MIN,PUNT
21,3337,0,07:19,M.Koenen kicks 73 yards from TB 35 to MIN -8. C.Patterson to MIN 23 for 31 yards (M.Barron).,0,4,0,TB 35,0,TB,KICKOFF
21,3383,2,06:37,(6:37) (Shotgun) M.Asiata up the middle to MIN 29 for 1 yard (M.Johnson).,5,4,6,MIN 28,0,MIN,
21,3404,3,05:59,(5:59) (Shotgun) T.Bridgewater pass incomplete short middle to G.Jennings (W.Gholston).,4,4,6,MIN 29,0,MIN,
22,3556,1,04:10,"(4:10) M.Glennon pass incomplete short right to V.Jackson. PENALTY on MIN-J.Robinson, Defensive Pass Interference, 9 yards, enforced at MIN 26 - No Play.",10,4,54,MIN 26,0,TB,PENALTY
22,3451,1,05:40,(5:40) (Shotgun) M.Glennon pass incomplete short middle to M.Evans.,10,4,0,TB 29,0,TB,
22,3473,2,05:34,(5:34) (Shotgun) M.Glennon pass short left to V.Jackson to TB 42 for 13 yards (C.Munnerlyn).,10,4,13,TB 29,0,TB,
22,3497,1,04:56,(4:56) M.Glennon pass short middle to B.Rainey to MIN 49 for 9 yards (E.Griffen).,10,4,22,TB 42,0,TB,
22,3617,2,03:57,(3:57) (Shotgun) M.Glennon pass short left to L.Murphy to MIN 10 for 7 yards (C.Greenway).,10,4,61,MIN 17,0,TB,
22,3662,0,02:35,Timeout #1 by MIN at 02:35.,0,4,63,,0,,TIMEOUT
22,3679,4,02:35,"(2:35) M.James up the middle to MIN 7 for 1 yard (S.Floyd, J.Brinkley).",1,4,64,MIN 8,0,TB,
22,3521,2,04:16,"(4:16) M.Glennon pass deep left to M.Evans pushed ob at MIN 26 for 23 yards (R.Blanton). Penalty on MIN-X.Rhodes, Defensive Holding, declined.",1,4,45,MIN 49,0,TB,
22,3725,0,02:02,"P.Murray extra point is GOOD, Center-A.DePaola, Holder-M.Koenen.",0,4,71,MIN 2,1,TB,XP
22,3589,1,04:05,(4:05) M.Glennon sacked ob at MIN 17 for 0 yards (A.Barr).,10,4,54,MIN 17,0,TB,
22,3700,1,02:11,"(2:11) M.Glennon pass short left to A.Seferian-Jenkins for 7 yards, TOUCHDOWN.",7,4,71,MIN 7,1,TB,TD
22,3641,3,03:16,(3:16) B.Rainey right guard to MIN 8 for 2 yards (S.Floyd).,3,4,63,MIN 10,0,TB,
23,3813,1,01:53,(1:53) (Shotgun) T.Bridgewater pass short left to C.Patterson to MIN 39 for 12 yards (I.Frey).,10,4,19,MIN 27,0,MIN,
23,3780,1,01:57,"(1:57) (Shotgun) T.Bridgewater pass incomplete short left to C.Patterson. PENALTY on TB-A.Verner, Defensive Pass Interference, 7 yards, enforced at MIN 20 - No Play.",10,4,7,MIN 20,0,MIN,PENALTY
23,3763,0,01:57,Two-Minute Warning,0,4,0,,0,,
23,3910,2,00:42,(:42) (Shotgun) T.Bridgewater pass deep right to J.Wright pushed ob at TB 34 for 17 yards (A.Verner).,10,4,46,MIN 49,0,MIN,
23,3934,1,00:34,(:34) (Shotgun) T.Bridgewater pass short right to C.Ford to TB 31 for 3 yards (A.Verner).,10,4,49,TB 34,0,MIN,
23,3888,1,00:46,"(:46) (No Huddle, Shotgun) T.Bridgewater pass incomplete short left to C.Patterson (J.Banks).",10,4,29,MIN 49,0,MIN,
23,3741,0,02:02,M.Koenen kicks 68 yards from TB 35 to MIN -3. C.Patterson to MIN 20 for 23 yards (D.Goldson).,0,4,0,TB 35,0,TB,KICKOFF
23,4061,1,00:04,"(:04) (Field Goal formation) B.Walsh 38 yard field goal is GOOD, Center-C.Loeffler, Holder-J.Locke.",10,4,61,TB 19,1,MIN,FG
23,3837,1,01:28,"(1:28) (No Huddle, Shotgun) T.Bridgewater pass incomplete short left to C.Patterson.",10,4,19,MIN 39,0,MIN,
23,3975,2,00:27,(:27) (Shotgun) T.Bridgewater pass incomplete short middle to M.Asiata [W.Gholston].,7,4,49,TB 31,0,MIN,
23,3958,0,00:27,Timeout #2 by MIN at 00:27.,0,4,49,,0,,TIMEOUT
23,4021,0,00:04,Timeout #3 by MIN at 00:04.,0,4,61,,0,,TIMEOUT
23,3997,3,00:22,"(:22) (Shotgun) T.Bridgewater pass short middle to C.Ford to TB 19 for 12 yards (M.Foster, L.David).",7,4,61,TB 31,0,MIN,
23,4038,0,00:04,Timeout #2 by TB at 00:04.,0,4,61,,0,,TIMEOUT
23,3859,2,01:22,(1:22) (Shotgun) T.Bridgewater pass short left to G.Jennings to MIN 49 for 10 yards (J.Banks).,10,4,29,MIN 39,0,MIN,
1,145,2,12:30,"(12:30) D.Martin right guard to TB 37 for 3 yards (A.Barr, C.Greenway).",10,1,24,TB 34,0,TB,
1,58,1,14:55,(14:55) D.Martin right guard to TB 20 for 7 yards (S.Floyd).,10,1,7,TB 13,0,TB,
1,194,4,11:23,(11:23) M.Glennon up the middle to TB 45 for 2 yards (A.Barr).,1,1,32,TB 43,0,TB,
1,36,0,15:00,B.Walsh kicks 72 yards from MIN 35 to TB -7. T.Holliday to TB 13 for 20 yards (A.Sendejo).,0,1,0,MIN 35,0,MIN,KICKOFF
1,215,1,10:39,"(10:39) D.Martin left guard to TB 45 for no gain (B.Robison, S.Floyd).",10,1,32,TB 45,0,TB,
1,124,1,13:08,(13:08) D.Martin right end to TB 34 for no gain (A.Barr).,10,1,21,TB 34,0,TB,
1,236,2,10:02,(10:02) M.Glennon pass deep right intended for M.Evans INTERCEPTED by C.Munnerlyn at MIN 15. C.Munnerlyn to MIN 15 for no gain (M.Evans).,10,1,32,TB 45,0,TB,INT
1,100,1,13:45,"(13:45) M.Glennon pass short right to M.Evans to TB 34 for 11 yards (C.Munnerlyn, C.Greenway).",10,1,21,TB 23,0,TB,
1,166,3,11:52,(11:52) (Shotgun) M.Glennon pass short left to B.Rainey to TB 43 for 6 yards (S.Floyd).,7,1,30,TB 37,0,TB,
1,79,2,14:27,(14:27) D.Martin right guard to TB 23 for 3 yards (C.Greenway).,3,1,10,TB 20,0,TB,
3,459,1,04:34,(4:34) (Shotgun) M.Glennon pass short right to D.Martin to TB 48 for 2 yards (C.Wootton).,10,1,2,TB 46,0,TB,
3,594,3,01:34,(1:34) (Shotgun) M.Glennon pass incomplete short right to V.Jackson.,12,1,9,MIN 45,0,TB,
3,483,2,04:01,"(4:01) D.Martin right guard to MIN 47 for 5 yards (C.Greenway, J.Brinkley).",8,1,7,TB 48,0,TB,
3,616,4,01:28,"(1:28) (Punt formation) M.Koenen punts 22 yards to MIN 23, Center-A.DePaola, fair catch by M.Sherels.",12,1,9,MIN 45,0,TB,PUNT
