drive,fds,result,penyds,ydsgained,numplays,postime
24,0,Punt,-3,7,5,1:29
25,0,Field Goal,0,8,4,2:04
20,4,Touchdown,0,86,9,1:32
21,1,Punt,0,14,7,0:56
22,0,End of Half,0,-1,3,0:12
23,2,Punt,-10,50,9,4:43
1,2,Field Goal,0,52,8,2:46
3,4,Touchdown,-5,88,12,4:35
2,3,Touchdown,8,65,8,2:13
5,4,Touchdown,0,98,10,5:07
4,5,Downs,15,60,17,6:45
7,2,Interception,0,46,8,2:30
6,3,Field Goal,15,30,11,4:20
9,0,End of Half,0,0,5,0:29
8,0,Punt,0,-10,4,1:15
11,4,Touchdown,13,40,10,2:51
10,1,Fumble,0,24,6,1:20
13,5,Missed FG,-9,64,20,8:26
12,0,Punt,0,-8,5,1:08
15,0,Punt,0,2,4,2:02
14,1,Punt,0,19,6,1:27
17,1,Punt,5,1,8,3:00
16,3,Touchdown,0,45,9,2:33
19,1,Punt,0,20,7,3:23
18,0,Punt,0,5,4,1:10
