drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Touchdown,0,74,16,2:56
25,0,End of Game,0,-1,3,0:17
20,2,Interception,0,33,4,1:51
21,1,Blocked FG,-5,16,6,3:05
22,2,Missed FG,-10,43,10,5:50
23,5,Touchdown,0,74,9,2:52
1,3,Field Goal,0,60,11,3:58
3,1,Punt,0,32,7,1:43
2,5,Touchdown,0,75,8,2:40
5,0,Interception,-5,0,2,0:05
4,1,Punt,0,19,7,3:41
7,2,Fumble,0,34,6,1:55
6,0,Missed FG,-10,-1,5,2:44
9,0,Punt,-5,1,5,1:03
8,0,Punt,0,-6,4,1:30
11,4,Missed FG,0,51,17,6:56
10,1,Interception,-10,17,7,3:05
13,0,Interception,0,3,3,0:41
12,1,Missed FG,0,24,9,0:40
15,1,Punt,0,21,7,2:29
14,1,Punt,0,15,6,2:05
17,1,Punt,0,15,7,1:59
16,1,Field Goal,0,50,8,3:08
19,0,Punt,0,-3,4,1:14
18,0,Punt,5,-11,4,1:33
