drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1767,1,02:00,,10,2,13,NE 9,0,NE,
9,1932,3,00:28,,8,2,73,LAC 18,0,NE,
9,1815,0,01:23,,0,2,73,,0,,TIMEOUT
9,1954,4,00:24,,8,2,73,LAC 18,1,NE,FG
9,1910,2,00:32,,8,2,73,LAC 18,0,NE,
9,1791,1,01:31,,10,2,29,NE 22,0,NE,
18,3729,4,04:52,,8,4,17,LAC 26,0,LAC,PUNT
18,3595,1,07:05,,10,4,5,LAC 9,0,LAC,
18,3685,2,05:04,,8,4,17,LAC 26,0,LAC,
18,3640,3,06:18,,1,4,15,LAC 18,0,LAC,
18,3616,2,06:37,,5,4,9,LAC 14,0,LAC,
18,3661,1,05:43,,10,4,17,LAC 24,0,LAC,
18,3707,3,04:56,,8,4,17,LAC 26,0,LAC,
6,1279,4,09:19,,14,2,23,NE 35,1,NE,SAF
6,1198,2,09:51,,5,2,23,NE 44,0,NE,
6,1108,2,11:53,,11,2,13,NE 11,0,NE,
6,1153,2,10:46,,3,2,27,NE 32,0,NE,
6,1040,1,12:39,,10,2,9,NE 12,0,NE,
6,1064,2,12:12,,1,2,-1,NE 21,0,NE,PENALTY
6,1177,1,10:24,,10,2,32,NE 39,0,NE,
6,1257,3,09:28,,14,2,23,NE 35,0,NE,
6,1227,0,09:28,,0,2,23,,0,,TIMEOUT
6,1132,1,11:30,,10,2,20,NE 25,0,NE,
14,2763,2,03:58,,1,3,27,LAC 48,0,LAC,
14,2694,1,05:25,,10,3,-1,LAC 25,0,LAC,
14,2861,3,02:40,,13,3,24,LAC 49,0,LAC,
14,2784,1,03:32,,10,3,34,NE 48,0,LAC,
14,2739,1,04:21,,10,3,23,LAC 39,0,LAC,
14,2715,2,04:52,,11,3,14,LAC 24,0,LAC,
14,2830,3,02:48,,3,3,24,NE 41,0,LAC,PENALTY
14,2902,4,02:33,,13,3,24,LAC 49,0,LAC,PUNT
14,2661,0,05:25,,0,3,0,NE 35,0,NE,KICKOFF
14,2808,2,02:55,,3,3,34,NE 41,0,LAC,
7,1345,1,09:04,,10,2,51,NE 43,0,NE,
7,1369,1,08:28,,10,2,21,LAC 45,0,NE,
7,1440,4,07:13,,1,2,29,LAC 36,0,NE,
7,1506,1,05:25,,10,2,45,LAC 14,0,NE,
7,1551,3,04:18,,2,2,51,LAC 6,0,NE,
7,1573,4,04:10,,2,2,51,LAC 6,1,NE,FG
7,1482,2,06:00,,9,2,43,LAC 27,0,NE,
7,1393,2,07:56,,1,2,21,LAC 36,0,NE,
7,1461,1,06:31,,10,2,30,LAC 28,0,NE,
7,1419,3,07:47,,1,2,21,LAC 36,0,NE,
7,1527,2,04:53,,8,2,51,LAC 12,0,NE,
7,1321,0,09:08,,0,2,51,LAC 20,0,LAC,KICKOFF
8,1703,3,02:10,,2,2,32,LAC 44,0,LAC,
8,1686,0,02:10,,0,2,32,,0,,TIMEOUT
8,1644,1,03:29,,10,2,27,LAC 36,0,LAC,
8,1665,2,02:51,,7,2,32,LAC 39,0,LAC,
8,1592,0,04:06,,0,2,0,NE 35,0,NE,KICKOFF
8,1620,1,04:03,,10,2,24,LAC 12,0,LAC,
8,1725,4,02:07,,2,2,32,LAC 44,0,LAC,PUNT
10,2009,0,,,0,2,5,,0,,
10,1973,0,00:20,,0,2,0,NE 35,0,NE,KICKOFF
10,1988,1,00:20,,10,2,5,LAC 25,0,LAC,
19,4003,1,02:42,,10,4,52,LAC 14,0,NE,
19,4100,0,01:12,,0,4,58,,0,,TIMEOUT
19,4062,0,01:55,,0,4,54,,0,,TIMEOUT
19,3754,1,04:41,,10,4,58,NE 34,0,NE,PENALTY
