drive,fds,result,penyds,ydsgained,numplays,postime
24,0,End of Game,0,-3,4,1:50
20,1,Field Goal,-10,13,7,3:11
21,1,Punt,0,-5,6,1:28
22,0,Punt,-5,2,8,1:07
23,1,Interception,0,17,3,0:12
1,2,Touchdown,0,18,7,2:14
3,7,Touchdown,5,83,18,8:16
2,0,Punt,-5,3,6,1:26
5,4,Touchdown,-10,66,14,4:42
4,0,Punt,0,-3,5,1:26
7,1,Punt,0,16,8,3:46
6,5,Touchdown,0,84,13,3:24
9,2,Punt,-15,41,10,1:48
8,4,Field Goal,0,43,12,2:58
11,4,Touchdown,5,81,9,2:46
10,1,Punt,35,-5,9,3:26
13,2,Touchdown,4,10,4,1:04
12,1,Fumble,-5,4,6,2:02
15,0,Interception,0,3,4,0:39
14,5,Touchdown,0,78,10,5:03
17,2,Field Goal,15,40,8,2:03
16,2,Touchdown,0,42,5,2:12
19,0,Fumble,-10,21,3,0:39
18,0,Punt,0,9,5,2:18
