drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,1517,3,04:59,,2,2,46,TB 14,0,CHI,
9,1600,4,03:05,,8,2,47,TB 8,1,CHI,FG
9,1581,3,03:50,,5,2,47,TB 5,0,CHI,
9,1370,1,09:30,,10,2,9,CHI 45,0,CHI,
9,1433,1,07:32,,10,2,17,TB 42,0,CHI,
9,1454,2,06:57,,6,2,33,TB 38,0,CHI,
9,1475,1,06:13,,10,2,36,TB 22,0,CHI,
9,1496,2,05:38,,7,2,41,TB 19,0,CHI,
9,1412,3,08:09,,1,2,13,TB 46,0,CHI,
9,1538,1,04:36,,9,2,47,TB 9,0,CHI,
9,1391,2,08:51,,5,2,9,50,0,CHI,
9,1560,2,04:31,,9,2,50,TB 9,0,CHI,
24,3877,0,00:00,,0,4,0,,0,,
24,3855,0,00:01,,0,4,0,TB 35,0,TB,KICKOFF
10,1717,4,02:00,,14,2,-4,TB 16,0,TB,PUNT
10,1638,1,03:00,,10,2,6,TB 20,0,TB,
10,1659,2,02:29,,4,2,-4,TB 26,0,TB,
10,1700,0,02:00,,0,2,-4,,0,,
10,1681,3,02:23,,4,2,-4,TB 26,0,TB,
10,1619,0,03:00,,0,2,0,CHI 35,0,CHI,KICKOFF
20,3134,3,09:13,,8,4,40,TB 32,0,CHI,
20,3091,1,09:54,,10,4,40,TB 34,0,CHI,
20,3156,4,09:09,,8,4,40,TB 32,1,CHI,FG
20,3008,1,11:54,,10,4,23,CHI 47,0,CHI,
20,3029,2,11:15,,6,4,27,TB 49,0,CHI,
20,3050,0,10:29,,0,4,27,,0,,TIMEOUT
20,3067,3,10:29,,2,4,38,TB 45,0,CHI,
20,2944,1,13:22,,10,4,3,CHI 28,0,CHI,
20,2987,3,12:32,,7,4,19,CHI 31,0,CHI,
20,3112,2,09:19,,8,4,40,TB 32,0,CHI,
20,2965,2,12:38,,7,4,3,CHI 31,0,CHI,
6,905,0,,,0,1,24,,0,,
6,788,1,00:56,,10,1,34,TB 39,0,TB,
6,943,4,14:57,,15,2,24,TB 34,0,TB,PUNT
6,848,2,00:19,,5,1,34,TB 44,0,TB,
6,735,2,01:47,,4,1,13,TB 16,0,TB,
6,711,1,02:21,,10,1,6,TB 10,0,TB,
6,759,1,01:09,,10,1,24,TB 23,0,TB,
6,921,3,15:00,,15,2,24,TB 34,0,TB,
6,870,3,00:13,,5,1,24,TB 44,0,TB,PENALTY
18,2742,2,00:38,,1,3,22,TB 3,0,CHI,
18,2673,1,02:35,,10,3,0,TB 23,0,CHI,
18,2697,2,01:58,,10,3,11,TB 23,0,CHI,
18,2781,1,15:00,,1,4,23,TB 1,1,CHI,TD
18,2718,1,01:19,,10,3,23,TB 12,0,CHI,
18,2801,0,14:55,,0,4,23,TB 15,1,CHI,XP
18,2765,0,,,0,3,22,,0,,
1,100,1,14:01,,10,1,8,CHI 32,0,CHI,
1,172,4,12:02,,4,1,18,CHI 38,0,CHI,PUNT
1,55,1,15:00,,10,1,9,CHI 20,0,CHI,
1,79,2,14:30,,1,1,12,CHI 29,0,CHI,
1,148,3,12:39,,13,1,18,CHI 29,0,CHI,
1,36,0,15:00,,0,1,0,TB 35,0,TB,KICKOFF
1,124,2,13:24,,14,1,9,CHI 28,0,CHI,
5,582,1,04:16,,10,1,29,CHI 46,0,CHI,
5,663,3,03:13,,13,1,29,CHI 43,0,CHI,
5,489,1,06:27,,10,1,8,CHI 20,0,CHI,
5,474,0,06:27,,0,1,0,TB 35,0,TB,KICKOFF
5,628,3,03:36,,3,1,23,TB 47,0,CHI,PENALTY
5,687,4,02:29,,7,1,29,CHI 49,0,CHI,PUNT
5,537,1,05:17,,10,1,29,CHI 35,0,CHI,
5,606,2,03:42,,3,1,29,TB 47,0,CHI,
5,513,2,05:47,,2,1,15,CHI 28,0,CHI,
5,561,2,04:45,,3,1,26,CHI 42,0,CHI,
13,2054,1,13:40,,10,3,19,TB 33,0,TB,
13,2119,2,11:38,,5,3,78,50,1,TB,TD
13,2141,0,11:24,,0,3,78,CHI 15,1,TB,XP
13,2012,1,14:54,,10,3,78,TB 22,0,TB,
13,2098,1,12:19,,10,3,28,TB 45,0,TB,
13,2077,2,13:02,,2,3,23,TB 41,0,TB,
13,1990,0,15:00,,0,3,0,CHI 35,0,CHI,KICKOFF
13,2033,2,14:17,,4,3,11,TB 28,0,TB,
21,3175,0,09:04,,0,4,0,CHI 35,0,CHI,KICKOFF
21,3327,3,07:26,,10,4,46,CHI 24,0,TB,FUMBLE
21,3283,1,07:40,,10,4,56,CHI 24,0,TB,
21,3353,4,06:35,,20,4,46,CHI 34,0,TB,FGM
21,3305,2,07:33,,10,4,56,CHI 24,0,TB,
21,3190,1,09:04,,10,4,9,TB 20,0,TB,
21,3259,2,08:02,,10,4,56,CHI 42,0,TB,
21,3237,1,08:07,,10,4,38,CHI 42,0,TB,
21,3211,2,08:40,,1,4,38,TB 29,0,TB,
23,3727,1,00:45,,10,4,27,TB 35,0,TB,
23,3751,1,00:31,,10,4,80,TB 47,0,TB,
23,3839,0,00:01,,0,4,80,CHI 15,1,TB,XP
23,3819,2,00:10,,10,4,80,CHI 43,1,TB,TD
23,3797,1,00:11,,10,4,80,CHI 43,0,TB,
23,3703,1,01:07,,10,4,15,TB 20,0,TB,
23,3688,0,01:07,,0,4,0,CHI 35,0,CHI,KICKOFF
23,3773,2,00:26,,10,4,37,TB 47,0,TB,
11,1787,1,00:37,,10,2,39,TB 24,0,CHI,
11,1828,1,00:30,,10,2,39,TB 10,0,CHI,
11,1811,0,00:30,,0,2,39,,0,,TIMEOUT
11,1763,1,01:09,,10,2,40,TB 39,0,CHI,
11,1742,1,01:48,,10,2,10,TB 49,0,CHI,
11,1874,3,00:19,,4,2,40,TB 4,0,CHI,PENALTY
11,1919,4,00:12,,9,2,40,TB 9,1,CHI,FG
11,2166,0,00:19,,0,2,40,,0,,TIMEOUT
11,1897,3,00:19,,9,2,40,TB 9,0,CHI,
11,1850,2,00:25,,10,2,45,TB 10,0,CHI,
14,2157,0,11:24,,0,3,0,TB 35,0,TB,KICKOFF
14,2225,3,10:12,,4,3,9,CHI 26,0,CHI,
14,2249,4,09:26,,1,3,9,CHI 29,0,CHI,FUMBLE
14,2182,1,11:24,,10,3,9,CHI 20,0,CHI,
14,2204,2,10:46,,7,3,6,CHI 23,0,CHI,
8,1233,1,11:11,,10,2,24,TB 35,0,TB,
8,1296,2,09:40,,8,2,35,TB 49,0,TB,FUMBLE
8,1209,1,11:35,,10,2,15,TB 20,0,TB,
8,1190,0,11:35,,0,2,0,CHI 35,0,CHI,KICKOFF
8,1254,2,10:42,,1,2,27,TB 44,0,TB,
8,1275,1,10:15,,10,2,29,TB 47,0,TB,
19,2903,3,13:39,,9,4,11,TB 31,0,TB,
19,2817,0,14:55,,0,4,0,CHI 35,0,CHI,KICKOFF
19,2881,2,13:47,,9,4,11,TB 31,0,TB,
19,2836,1,14:55,,10,4,10,TB 20,0,TB,
19,2860,1,14:22,,10,4,11,TB 30,0,TB,
19,2925,4,13:30,,9,4,11,TB 31,0,TB,PUNT
22,3473,1,04:10,,10,4,29,TB 35,0,CHI,
22,3669,4,01:12,,7,4,37,TB 21,1,CHI,FG
22,3396,2,05:44,,7,4,8,CHI 45,0,CHI,
22,3576,0,02:26,,0,4,32,,0,,TIMEOUT
22,3417,3,05:01,,2,4,-2,50,0,CHI,PENALTY
22,3511,2,04:03,,4,4,31,TB 29,0,CHI,
22,3555,1,02:31,,10,4,32,TB 24,0,CHI,
22,3652,0,01:12,,0,4,37,,0,,TIMEOUT
22,3631,3,02:00,,10,4,37,TB 24,0,CHI,
22,3494,0,04:03,,0,4,29,,0,,TIMEOUT
22,3373,1,06:28,,10,4,3,CHI 42,0,CHI,
22,3449,3,04:54,,12,4,23,CHI 40,0,CHI,
22,3593,2,02:26,,12,4,34,TB 26,0,CHI,
22,3534,3,03:17,,2,4,34,TB 27,0,CHI,
22,3614,0,02:00,,0,4,34,,0,,
