drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Touchdown,0,64,5,1:26
25,0,Punt,-5,5,7,1:48
26,0,Interception,0,0,1,0:11
27,1,End of Game,0,16,3,0:18
20,2,Interception,16,17,7,1:58
21,1,Punt,0,11,7,2:34
22,2,Interception,17,30,7,1:48
23,0,Punt,0,-5,6,0:24
1,1,Punt,0,13,6,1:35
3,2,Punt,0,39,8,4:53
2,1,Punt,0,22,5,2:09
5,3,Touchdown,-5,46,7,2:13
4,0,Punt,-5,1,5,1:02
7,0,Punt,0,5,5,1:34
6,4,Touchdown,5,77,13,4:05
9,1,Punt,-15,33,9,2:32
8,2,Field Goal,-5,65,11,4:09
11,4,Touchdown,36,49,12,2:18
10,2,Punt,5,19,7,2:59
13,0,End of Half,0,0,2,0:02
12,2,Field Goal,0,55,6,0:29
15,4,Field Goal,-5,74,18,7:23
14,1,Punt,0,21,8,3:24
17,2,Field Goal,0,39,10,4:50
16,0,Punt,0,6,6,1:29
19,1,Field Goal,0,8,6,2:13
18,0,Fumble,0,14,2,0:14
