drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Interception,-10,7,4,1:14
24,5,Touchdown,16,36,11,2:56
10,2,Touchdown,31,6,6,1:30
20,2,Field Goal,0,45,9,3:15
6,3,Field Goal,-5,61,13,5:36
27,0,Interception,0,0,1,0:09
18,0,Punt,0,6,5,1:43
28,0,End of Game,0,-3,3,1:01
26,0,Punt,0,1,7,0:38
25,2,Downs,0,15,10,1:03
1,1,Punt,0,20,7,3:12
5,0,Punt,0,9,4,1:21
13,2,Field Goal,0,40,9,0:46
21,0,Punt,0,8,6,1:12
23,0,Punt,-10,0,6,2:07
11,4,Downs,10,64,14,5:56
14,0,End of Half,0,9,4,0:49
8,0,Field Goal,-10,3,5,1:38
19,1,Punt,-11,22,5,1:41
22,4,Field Goal,-10,68,15,6:05
12,0,Safety,-4,3,5,1:01
16,3,Field Goal,-5,62,11,5:14
7,1,Interception,0,16,3,0:42
3,1,Punt,0,16,7,2:39
17,0,Touchdown,0,0,2,0:12
4,0,Punt,0,-1,4,2:03
2,0,Punt,0,4,4,1:33
15,1,Punt,0,20,9,2:44
