drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Field Goal,17,56,6,1:40
18,1,Punt,0,17,7,2:24
6,2,Punt,-10,33,10,3:31
14,2,Punt,-10,34,10,2:59
7,3,Field Goal,0,51,12,5:02
8,1,Punt,0,32,7,2:06
10,0,End of Half,0,5,3,0:20
19,4,Field Goal,4,54,17,3:33
12,2,Punt,0,17,9,3:36
16,3,Touchdown,30,37,5,1:06
11,0,Missed FG,0,0,6,0:32
3,1,Touchdown,0,88,3,0:53
17,1,Punt,0,23,6,1:25
4,6,Touchdown,5,72,18,6:19
2,0,Punt,0,8,4,1:40
1,3,Missed FG,-5,52,12,6:12
5,0,Punt,-7,16,6,2:17
13,3,Field Goal,0,52,12,5:27
15,4,Missed FG,-10,65,17,7:50
20,3,Interception,5,51,11,1:08
