drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Fumble,0,17,3,1:34
24,1,Field Goal,-5,23,6,2:04
10,0,Punt,0,2,4,0:58
20,1,Punt,0,15,7,2:23
6,0,Punt,-5,0,5,0:28
27,4,Missed FG,0,66,13,2:12
18,1,Interception,0,20,5,1:51
26,0,Field Goal,0,3,7,0:27
25,1,Interception,0,19,5,1:31
1,3,Punt,-10,28,15,3:20
5,1,Punt,0,18,7,3:19
13,4,Field Goal,0,94,11,4:00
21,0,Punt,0,9,4,1:01
23,0,Interception,0,0,2,0:09
11,0,Punt,0,-2,4,1:15
14,0,End of Half,0,-1,2,0:09
8,0,Punt,0,8,5,1:38
19,5,Touchdown,13,29,13,4:54
22,6,Touchdown,15,51,12,5:05
12,3,Downs,0,64,11,5:21
16,0,Punt,0,0,5,1:07
7,1,Field Goal,0,53,6,1:56
3,1,Punt,0,33,7,2:56
17,4,Field Goal,5,51,10,4:25
4,0,Punt,0,9,4,2:03
2,0,Punt,0,1,5,1:03
15,2,Touchdown,0,82,7,2:51
