drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
11,2476,2,04:04,"(4:04) J.Flacco pass short middle to O.Daniels for 1 yard, TOUCHDOWN.",1,3,80,PIT 1,1,BAL,TD
11,2203,1,09:57,(9:57) B.Pierce right guard to BAL 33 for 3 yards (S.McLendon; C.Thomas).,10,3,13,BAL 30,0,BAL,
11,2293,1,07:26,(7:26) B.Pierce right guard to PIT 29 for 1 yard (J.Worilds).,10,3,51,PIT 30,0,BAL,
11,2224,2,09:26,(9:26) B.Pierce left tackle to BAL 36 for 3 yards (J.Jones; T.Polamalu).,7,3,16,BAL 33,0,BAL,
11,2401,1,05:18,(5:18) B.Pierce right tackle to PIT 2 for 2 yards (L.Timmons; S.Tuitt).,4,3,78,PIT 4,0,BAL,
11,2455,1,04:40,(4:40) B.Pierce right tackle to PIT 1 for no gain (S.McLendon; C.Heyward).,1,3,79,PIT 1,0,BAL,
11,2182,1,10:30,(10:30) B.Pierce right tackle to BAL 30 for 10 yards (M.Mitchell).,10,3,10,BAL 20,0,BAL,
11,2269,1,08:01,(8:01) J.Flacco pass short right to T.Smith to PIT 30 for 10 yards (C.Allen).,10,3,50,PIT 40,0,BAL,
11,2338,1,06:16,(6:16) J.Flacco pass short middle to S.Smith to PIT 15 for 3 yards (R.Shazier).,10,3,65,PIT 18,0,BAL,
11,2366,2,05:37,"(5:37) J.Flacco pass short middle to O.Daniels to PIT 8 for 7 yards (T.Polamalu). PENALTY on PIT-T.Polamalu, Unnecessary Roughness, 4 yards, enforced at PIT 8.",7,3,76,PIT 15,0,BAL,PENALTY
11,2245,3,08:46,(8:46) (Shotgun) J.Flacco pass short middle to D.Pitta to PIT 40 for 24 yards (R.Shazier).,4,3,40,BAL 36,0,BAL,
11,2167,0,10:30,"S.Suisham kicks 65 yards from PIT 35 to end zone, Touchback.",0,3,0,PIT 35,0,PIT,KICKOFF
11,2422,2,04:44,"(4:44) J.Flacco pass incomplete short middle to S.Smith (T.Polamalu). PENALTY on PIT-M.Mitchell, Unnecessary Roughness, 1 yard, enforced at PIT 2 - No Play.",2,3,80,PIT 2,0,BAL,PENALTY
11,2314,2,06:51,(6:51) J.Flacco pass short middle to O.Daniels to PIT 18 for 11 yards (M.Mitchell).,9,3,62,PIT 29,0,BAL,
11,2500,0,03:58,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",0,3,80,PIT 2,1,BAL,XP
10,2123,3,11:15,(11:15) (Shotgun) B.Roethlisberger pass short middle to L.Bell to BAL 25 for 3 yards (D.Smith).,12,3,27,BAL 28,0,PIT,
10,2057,1,12:58,"(12:58) (No Huddle, Shotgun) L.Bell right tackle to BAL 26 for 16 yards (C.Mosley).",10,3,16,BAL 42,0,PIT,
10,2083,1,12:34,"(12:34) (No Huddle, Shotgun) L.Bell right guard to BAL 21 for 5 yards (D.Smith; J.Miles).",10,3,21,BAL 26,0,PIT,
10,2032,1,13:26,(13:26) M.Wheaton left end ran ob at BAL 42 for 10 yards (D.Stewart). End around play.,10,3,24,PIT 48,0,PIT,
10,2104,2,11:59,"(11:59) (No Huddle, Shotgun) B.Roethlisberger sacked at BAL 28 for -7 yards (E.Dumervil).",5,3,14,BAL 21,0,PIT,
10,2148,4,10:36,"(10:36) (Field Goal formation) S.Suisham 43 yard field goal is GOOD, Center-G.Warren, Holder-B.Wing.",9,3,27,BAL 25,1,PIT,FG
13,2864,3,14:17,(14:17) (Shotgun) J.Flacco pass incomplete short left to S.Smith (I.Taylor).,5,4,53,PIT 5,0,BAL,
13,2722,2,01:03,(1:03) (Shotgun) J.Flacco pass short left to J.Jones to PIT 41 for 4 yards (A.Moats).,10,3,17,PIT 45,0,BAL,
13,2763,3,00:24,"(:24) (Shotgun) J.Flacco pass short middle to S.Smith to PIT 19 for 22 yards (W.Gay). PENALTY on PIT-M.Mitchell, Face Mask (15 Yards), 10 yards, enforced at PIT 19.",6,3,49,PIT 41,0,BAL,PENALTY
13,2652,2,02:25,(2:25) J.Flacco pass short middle to J.Forsett to BAL 50 for 7 yards (R.Shazier).,9,3,8,BAL 43,0,BAL,
13,2676,3,01:49,(1:49) (Shotgun) J.Flacco pass short right to S.Smith to PIT 45 for 5 yards (C.Allen).,2,3,13,BAL 50,0,BAL,
13,2631,1,03:02,(3:02) J.Forsett left guard to BAL 43 for 1 yard (L.Timmons).,10,3,1,BAL 42,0,BAL,
13,2700,1,01:11,(1:11) J.Flacco pass incomplete deep middle to S.Smith.,10,3,13,PIT 45,0,BAL,
13,2818,1,15:00,(15:00) J.Flacco pass short middle to S.Smith to PIT 5 for 4 yards (C.Thomas).,9,4,53,PIT 9,0,BAL,
13,2798,0,,END QUARTER 3,0,3,49,,0,,
13,2746,0,00:24,Timeout #1 by BAL at 00:24.,0,3,17,,0,,TIMEOUT
13,2886,4,14:14,"(14:14) (Field Goal formation) J.Tucker 23 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",5,4,53,PIT 5,1,BAL,FG
13,2842,2,14:21,(14:21) (Shotgun) J.Flacco pass incomplete short middle to S.Smith.,5,4,53,PIT 5,0,BAL,
12,2516,0,03:58,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",0,3,0,BAL 35,0,BAL,KICKOFF
12,2579,3,03:19,(3:19) (Shotgun) B.Roethlisberger pass incomplete short right to A.Brown.,8,3,2,PIT 22,0,PIT,
12,2536,1,03:58,(3:58) (Shotgun) L.Bell right guard to PIT 22 for 2 yards (C.Mosley; B.Williams).,10,3,2,PIT 20,0,PIT,
12,2601,4,03:15,"(3:15) (Punt formation) B.Wing punts 50 yards to BAL 28, Center-G.Warren. J.Jones pushed ob at BAL 42 for 14 yards (M.Palmer).",8,3,2,PIT 22,0,PIT,PUNT
