drive,fds,result,penyds,ydsgained,numplays,postime
23,2,Touchdown,-5,34,7,3:15
4,0,Punt,0,7,4,1:36
8,3,Punt,0,55,9,4:18
13,6,Touchdown,3,77,14,4:19
2,4,Touchdown,0,83,11,5:22
5,0,Punt,0,2,4,1:36
7,1,Punt,0,23,6,2:14
16,2,Touchdown,0,48,4,1:02
12,0,End of Half,0,-1,1,0:20
15,0,Punt,-10,12,6,2:35
10,5,Touchdown,5,61,11,3:54
21,0,Punt,0,3,5,1:41
19,3,Touchdown,15,44,8,3:25
14,1,Touchdown,0,74,5,0:44
1,0,Punt,0,6,6,1:35
9,4,Missed FG,5,57,11,4:49
25,0,End of Game,0,-2,4,1:20
11,1,Punt,0,19,7,0:46
6,1,Punt,-10,16,7,2:25
24,6,Touchdown,0,72,14,2:43
20,5,Touchdown,5,70,11,3:37
3,1,Punt,20,10,7,1:05
17,4,Touchdown,19,41,9,3:15
22,0,Punt,0,4,4,0:49
18,0,Punt,0,4,5,1:15
