drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Field Goal,-10,48,9,3:56
21,4,Field Goal,5,50,13,3:20
22,2,Fumble,0,22,8,1:22
23,0,End of Game,0,-1,2,0:29
1,1,Punt,0,1,8,3:39
3,3,Punt,0,37,15,7:30
2,2,Field Goal,5,43,8,3:05
5,1,Missed FG,0,32,7,2:31
4,0,Punt,-10,1,7,1:40
7,0,Punt,0,1,5,1:40
6,1,Touchdown,0,72,2,0:11
9,4,Field Goal,5,55,16,4:18
8,1,Field Goal,0,28,9,3:47
11,2,Touchdown,5,22,4,0:11
10,2,Interception,0,35,9,1:16
13,5,Touchdown,18,62,11,3:50
12,0,End of Half,0,-1,3,0:12
15,0,Punt,-5,8,5,1:48
14,0,Punt,0,5,5,2:06
17,2,Punt,5,32,11,5:34
16,0,Punt,0,5,4,1:53
19,1,Interception,0,15,3,0:54
18,4,Touchdown,0,97,13,4:48
