drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Field Goal,0,19,12,2:31
21,2,End of Game,0,32,7,1:09
1,0,Fumble,0,10,3,0:12
3,3,Downs,0,42,11,6:12
2,0,Punt,0,-13,4,1:44
5,5,Touchdown,0,68,14,4:38
4,2,Field Goal,-10,46,8,3:08
7,4,Touchdown,0,76,10,4:07
6,3,Touchdown,0,83,7,2:42
9,0,Punt,0,-1,4,1:41
8,2,Punt,-4,30,9,3:30
11,0,End of Half,0,5,5,0:59
10,2,Touchdown,-5,60,8,1:07
13,1,Interception,0,14,5,1:51
12,4,Touchdown,0,80,11,3:51
15,0,Punt,0,5,5,2:07
14,1,Field Goal,-5,29,9,3:08
17,2,Downs,14,24,9,4:05
16,4,Field Goal,12,63,15,5:28
19,4,Interception,4,44,10,3:33
18,0,Punt,0,8,4,2:17
