drive,play,down,time,desc,ydstogo,qtr,ydsnet,yrdln,sp,posteam,note
9,2030,0,,,0,2,-2,,0,,
9,2009,1,00:03,,10,2,-2,DAL 25,0,DAL,
9,1989,0,00:03,,0,2,-2,WAS 35,0,WAS,KICKOFF
6,1402,2,04:53,,13,2,37,DAL 43,0,WAS,
6,1354,3,06:32,,2,2,35,WAS 33,0,WAS,
6,1333,2,07:16,,6,2,8,WAS 29,0,WAS,
6,1312,1,07:57,,10,2,4,WAS 25,0,WAS,
6,1426,3,04:04,,8,2,37,DAL 38,0,WAS,
6,1293,0,07:57,,0,2,0,DAL 35,0,DAL,KICKOFF
6,1378,1,05:54,,10,2,32,DAL 40,0,WAS,
6,1452,4,03:56,,8,2,37,DAL 38,0,WAS,FGM
14,3123,2,10:15,,3,4,8,WAS 32,0,WAS,
14,3165,0,09:22,,0,4,75,DAL 15,1,WAS,XP
14,3144,3,09:32,,2,4,75,WAS 33,1,WAS,TD
14,3087,0,10:49,,0,4,0,DAL 35,0,DAL,KICKOFF
14,3102,1,10:49,,10,4,7,WAS 25,0,WAS,
7,1654,0,01:45,,0,2,55,WAS 15,1,DAL,XP
7,1572,0,02:00,,0,2,27,,0,,
7,1473,1,03:51,,10,2,0,DAL 45,0,DAL,
7,1544,2,02:36,,5,2,27,WAS 38,0,DAL,
7,1520,1,03:10,,10,2,17,WAS 43,0,DAL,
7,1629,1,01:53,,10,2,55,WAS 10,1,DAL,TD
7,1611,0,01:53,,0,2,45,,0,,TIMEOUT
7,1590,1,02:00,,10,2,45,WAS 28,0,DAL,
7,1499,2,03:44,,10,2,12,DAL 45,0,DAL,
8,1969,4,00:07,,2,2,73,DAL 2,1,WAS,FG
8,1925,0,00:11,,0,2,73,,0,,TIMEOUT
8,1670,0,01:45,,0,2,0,DAL 35,0,DAL,KICKOFF
8,1879,1,00:38,,10,2,65,DAL 10,0,WAS,
8,1709,2,01:40,,3,2,21,WAS 32,0,WAS,
8,1759,2,01:27,,10,2,21,WAS 46,0,WAS,
8,1851,2,01:04,,4,2,65,DAL 36,0,WAS,
8,1901,2,00:33,,10,2,73,DAL 10,0,WAS,
8,1685,1,01:45,,10,2,7,WAS 25,0,WAS,
8,1785,3,01:20,,10,2,33,WAS 46,0,WAS,
8,1943,3,00:11,,2,2,73,DAL 2,0,WAS,
8,1733,1,01:32,,10,2,21,WAS 46,0,WAS,
8,1809,1,01:13,,10,2,39,DAL 42,0,WAS,
8,1833,0,01:04,,0,2,39,,0,,TIMEOUT
10,2305,4,12:20,,5,3,20,WAS 45,0,WAS,PUNT
10,2058,0,15:00,,0,3,0,DAL 35,0,DAL,KICKOFF
10,2133,1,13:52,,10,3,20,WAS 40,0,WAS,
10,2094,2,14:17,,6,3,20,WAS 29,0,WAS,
10,2073,1,15:00,,10,3,4,WAS 25,0,WAS,
10,2157,2,13:44,,10,3,20,WAS 40,0,WAS,
10,2182,3,13:03,,14,3,20,WAS 36,0,WAS,
12,2533,3,06:20,,1,3,11,WAS 19,0,WAS,
12,2491,1,07:49,,10,3,8,WAS 10,0,WAS,
