drive,fds,result,penyds,ydsgained,numplays,postime
17,4,Touchdown,0,91,9,3:33
16,1,Punt,0,19,8,3:10
20,7,Touchdown,0,86,15,4:13
19,0,Punt,0,9,5,2:02
22,1,End of Game,0,26,9,1:40
8,2,Interception,0,30,4,2:12
18,1,Punt,5,17,8,3:54
11,0,End of Half,-10,-1,3,0:13
2,0,Punt,0,-1,4,1:57
14,4,Touchdown,0,65,8,4:21
7,0,Punt,0,1,4,1:29
9,3,Punt,-15,36,12,3:39
4,1,Punt,0,21,7,4:19
5,3,Punt,5,31,12,5:00
15,3,Touchdown,0,80,9,3:38
6,3,Punt,0,47,10,4:27
21,0,Downs,0,7,6,0:25
13,0,Punt,-14,8,5,2:04
3,1,Punt,0,20,7,2:53
1,1,Punt,0,19,7,2:48
10,2,Interception,0,32,9,1:03
12,0,Punt,0,5,5,1:00
