drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Interception,0,13,3,1:04
1,5,Touchdown,5,75,12,4:37
22,0,Punt,0,7,4,0:47
12,0,Punt,0,5,4,1:05
4,4,Touchdown,15,63,8,1:45
11,1,Punt,0,-1,6,2:21
2,0,Punt,0,3,5,0:46
20,0,Punt,-8,3,5,1:05
13,2,Punt,0,23,8,1:59
24,0,Punt,0,7,5,1:31
15,3,Field Goal,15,32,12,1:09
25,2,Field Goal,0,40,10,5:16
10,0,Punt,0,-6,4,1:54
18,1,Punt,0,6,5,2:04
8,2,Fumble,15,27,5,1:52
6,0,Punt,-10,0,6,1:39
19,6,Touchdown,0,85,14,4:36
23,3,Interception,5,62,12,4:00
14,1,Punt,-10,29,9,0:59
3,3,Interception,5,35,10,4:19
17,1,Fumble,-5,54,7,2:07
7,1,Interception,12,2,4,1:13
16,0,End of Half,0,0,2,0:03
27,1,End of Game,0,33,8,3:33
5,2,Downs,5,25,9,3:15
21,0,Interception,0,0,1,0:15
26,3,Punt,-15,32,13,4:46
