drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Interception,0,18,5,2:53
24,2,Interception,0,22,8,4:13
10,1,Touchdown,0,20,3,0:43
20,0,Punt,-10,13,5,1:45
30,0,Punt,0,8,4,1:24
6,3,Field Goal,15,45,11,4:19
27,0,Punt,-10,8,6,1:25
18,0,Touchdown,0,0,2,0:14
28,1,End of Half,0,16,2,0:12
26,0,Punt,0,7,7,1:19
31,2,Field Goal,0,71,9,5:40
25,3,Field Goal,5,39,13,2:12
1,0,Punt,0,9,5,2:12
5,0,Punt,-9,8,5,1:35
13,4,Field Goal,4,51,16,1:37
29,1,Punt,-10,22,7,2:56
21,1,Fumble,0,18,4,2:03
23,1,Fumble,0,8,6,2:05
11,0,Punt,0,6,5,0:46
14,0,End of Half,0,-1,3,0:03
8,0,Punt,0,9,4,1:20
19,0,Punt,0,0,6,1:35
22,2,Field Goal,-5,31,11,3:58
12,0,Punt,0,-9,6,0:27
16,0,Punt,0,4,4,2:02
7,2,Fumble,0,52,6,3:05
3,1,Punt,0,14,6,3:01
17,3,Touchdown,-10,76,9,3:41
4,2,Punt,5,12,7,3:25
2,3,Punt,15,30,12,4:34
15,1,Punt,0,26,8,3:16
