drive,fds,result,penyds,ydsgained,numplays,postime
20,2,Field Goal,0,59,10,4:56
21,5,Downs,-9,79,24,5:29
22,0,End of Game,0,-2,3,0:54
1,1,Punt,-5,19,7,3:02
3,0,Punt,0,9,5,1:53
2,6,Field Goal,7,75,18,9:16
5,3,Touchdown,0,58,7,3:28
4,1,Fumble,0,22,5,1:42
7,1,Interception,-15,25,5,1:57
6,4,Interception,5,52,11,4:45
9,1,Punt,14,3,7,1:37
8,2,Touchdown,7,13,4,0:44
11,0,End of Half,0,-1,2,0:10
10,1,Field Goal,0,14,6,1:26
13,0,Punt,0,6,4,1:32
12,1,Punt,5,12,8,2:10
15,0,Punt,0,1,5,1:16
14,7,Touchdown,15,62,15,6:18
17,0,Fumble,0,0,1,0:06
16,1,Field Goal,0,42,6,2:48
19,2,Field Goal,0,51,9,3:32
18,0,Field Goal,-5,8,6,0:59
