drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-1,8,6,1:30
24,0,Punt,0,1,4,1:29
10,4,Touchdown,0,41,12,2:31
20,0,Fumble,0,-11,1,0:12
6,3,Field Goal,0,57,13,5:25
18,0,Punt,0,-4,4,1:38
25,1,End of Game,0,10,9,3:16
1,0,Punt,0,-6,5,1:59
5,2,Field Goal,-15,75,11,4:44
13,1,Punt,5,9,7,1:16
21,1,Touchdown,0,7,4,1:21
23,2,Punt,-16,43,12,4:30
11,0,End of Half,0,-1,3,0:14
14,0,Downs,0,6,4,1:36
8,2,Punt,-10,45,11,5:11
19,1,Punt,0,6,6,2:22
22,1,Downs,0,46,8,2:49
12,2,Field Goal,5,43,9,3:12
16,1,Punt,0,6,7,2:39
7,2,Field Goal,0,53,8,2:47
3,0,Punt,0,7,4,1:53
17,0,Punt,0,-3,4,2:09
4,2,Touchdown,-5,57,6,2:08
2,0,Punt,0,0,4,1:38
15,0,Punt,0,7,4,1:31
