drive,fds,result,penyds,ydsgained,numplays,postime
9,1,End of Half,0,11,4,1:08
18,4,Downs,15,51,15,2:25
6,5,Touchdown,-5,74,13,6:53
14,0,Punt,0,-2,4,1:28
7,5,Touchdown,0,80,10,3:25
8,2,Punt,0,22,9,3:34
10,1,Punt,0,9,7,2:12
19,0,End of Game,0,-1,2,0:23
12,3,Field Goal,-10,74,14,6:34
16,4,Field Goal,0,78,10,3:13
11,1,Punt,-5,11,7,2:24
3,4,Touchdown,5,70,9,3:15
17,2,Punt,10,7,13,2:29
4,3,Interception,15,59,11,5:06
2,0,Safety,0,-4,3,1:24
1,3,Punt,10,30,12,4:20
5,0,Punt,0,7,4,0:55
13,1,Punt,5,9,9,3:21
15,3,Field Goal,-5,44,11,5:31
