drive,fds,result,penyds,ydsgained,numplays,postime
24,4,Downs,0,60,17,2:26
25,0,End of Game,0,-2,3,1:21
20,1,Missed FG,0,12,6,2:34
21,2,Interception,0,31,5,1:46
22,5,Touchdown,15,80,8,2:46
23,3,Fumble,0,49,13,7:08
1,5,Touchdown,0,80,12,5:40
3,2,Punt,0,34,8,2:25
2,1,Touchdown,0,2,3,0:12
5,0,Punt,0,-2,4,1:16
4,0,Punt,0,4,4,1:34
7,0,Field Goal,0,3,4,0:46
6,1,Interception,0,14,7,3:10
9,0,Punt,-10,-5,5,1:21
8,0,Fumble,0,10,3,0:56
11,0,Fumble,0,-3,4,1:39
10,0,Fumble,0,9,3,1:18
13,0,Punt,0,3,5,0:57
12,2,Field Goal,5,15,8,3:11
15,6,Touchdown,20,60,13,3:20
14,5,Field Goal,15,55,16,5:35
17,3,Touchdown,0,92,6,1:48
16,2,Punt,0,38,10,4:22
19,0,Interception,0,7,4,0:49
18,4,Touchdown,15,50,6,1:40
