drive,fds,result,penyds,ydsgained,numplays,postime
14,3,Field Goal,-10,70,14,6:51
17,4,Touchdown,5,70,10,2:30
13,3,Punt,-5,43,14,5:53
16,3,Touchdown,4,71,11,4:28
3,1,Punt,0,10,7,2:20
1,2,Fumble,5,31,8,2:16
5,1,Punt,-5,32,10,3:08
11,2,Field Goal,5,72,12,0:56
7,1,Touchdown,0,75,4,0:10
4,4,Field Goal,5,60,11,5:35
9,0,Punt,0,7,5,1:16
12,0,Punt,0,9,5,1:21
15,4,Touchdown,15,60,12,2:13
18,4,End of Game,0,59,19,6:44
10,1,Punt,5,16,8,1:56
6,5,Field Goal,-5,63,12,5:15
2,4,Touchdown,5,63,10,4:44
8,2,Field Goal,0,40,9,2:24
