drive,fds,result,penyds,ydsgained,numplays,postime
20,1,Punt,0,12,7,1:29
21,3,Touchdown,0,78,8,1:55
22,3,Touchdown,0,80,7,1:18
23,0,End of Game,0,-1,4,0:59
1,3,Interception,-5,59,8,4:23
3,4,Field Goal,0,75,16,9:31
2,2,Field Goal,0,56,7,3:11
5,0,Punt,-5,0,5,0:22
4,1,Interception,5,8,6,2:05
7,0,Interception,0,-2,2,0:55
6,0,Punt,0,9,4,1:32
9,2,Punt,-10,35,9,3:20
8,1,Punt,-15,27,9,3:12
11,2,End of Half,0,31,7,0:24
10,3,Touchdown,0,66,5,1:05
13,6,Touchdown,0,85,12,5:28
12,1,Interception,-5,13,4,1:12
15,0,Punt,0,6,7,1:45
14,2,Fumble,-5,36,10,4:40
17,4,Touchdown,35,60,10,2:33
16,2,Punt,-15,36,11,3:23
19,3,Touchdown,0,36,7,3:28
18,0,Punt,-5,1,6,1:50
