drive,fds,result,penyds,ydsgained,numplays,postime
24,1,Field Goal,0,48,7,2:09
25,2,Punt,0,40,14,3:01
26,1,End of Game,0,29,7,1:05
20,3,Punt,0,54,11,3:42
21,2,Punt,0,23,9,3:56
22,1,Punt,0,13,8,2:48
23,0,Punt,0,-1,5,1:43
1,0,Fumble,0,0,2,0:07
3,0,Punt,-5,14,6,2:15
2,1,Touchdown,0,22,3,0:46
5,2,Field Goal,0,47,8,3:28
4,0,Punt,0,0,4,0:57
7,0,Punt,0,2,4,1:30
6,2,Punt,-5,40,14,5:09
9,0,Punt,0,2,4,1:05
8,1,Punt,0,18,6,1:34
11,0,Punt,0,0,4,1:25
10,1,Punt,-10,13,6,2:05
13,1,Punt,0,24,8,2:24
12,4,Field Goal,0,52,11,5:27
15,0,Punt,0,-1,5,1:56
14,3,Missed FG,-5,52,10,1:48
17,2,Field Goal,-5,38,9,4:01
16,0,Punt,0,-1,4,1:44
19,0,Punt,5,4,5,2:23
18,0,Punt,-4,-1,6,1:32
