drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,7,4,0:55
24,1,Punt,0,12,6,0:40
10,0,Punt,0,5,4,1:22
20,3,Interception,0,46,8,3:12
6,1,Punt,-10,21,6,2:09
18,1,Punt,5,15,9,1:22
26,0,End of Game,0,-5,4,1:48
25,0,Punt,0,9,5,2:06
1,1,Interception,0,10,7,1:42
5,1,Punt,0,27,6,2:11
13,2,Punt,0,26,10,1:23
21,1,Missed FG,0,17,8,3:38
23,1,Punt,0,18,8,2:27
11,4,Field Goal,0,63,15,5:56
14,0,Punt,0,7,4,1:03
8,1,Fumble,0,24,3,0:45
19,2,Punt,-15,58,10,3:38
22,0,Interception,-5,0,4,0:55
12,0,Punt,-10,13,6,1:33
16,1,Punt,0,-3,8,3:18
7,4,Touchdown,0,59,10,4:01
3,1,Punt,-15,16,7,3:00
17,4,Touchdown,1,62,14,5:30
4,1,Field Goal,3,4,10,1:22
2,2,Touchdown,0,18,6,2:38
15,0,Punt,0,4,5,1:26
